recno,Name,RAJ2000,DEJ2000,LengthMpc,e_LengthMpc,LengthAng,z,e_z,Ref,FistDisc
3122,ILTJ234629.77+181815.0,356.623022,18.30341288594,1.06015,0.13929,2.1051,1.097,0.252,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8798,ILTJ234709.98+183318.1,356.7890113,18.55532271257,0.82383,0.09572,1.6555,1.034,0.079,ML (this work),ML (this work)
2011,ILTJ234521.10+184057.9,356.33763873565,18.68256113904,0.80549,0.11483,1.6555,0.941,0.177,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3740,ILTJ234634.95+185643.1,356.644867,18.94426445227,0.86531,0.31801,2.2838,0.504,0.337,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9134,ILTJ235354.77+182510.4,358.4751496,18.41804143839,0.76062,0.10521,1.6978,0.728,0.073,ML (this work),ML (this work)
4369,ILTJ235327.35+182449.6,358.372529,18.40917059365,1.3909,0.20394,3.1989,0.675,0.076,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4603,ILTJ235603.23+184430.0,359.013549,18.73934993994,1.06648,0.10676,2.7444,0.52921,0.0001,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1554,ILTJ235731.02+191501.7,359.3793871,19.24821081708,1.38176,0.16827,2.7874,1.016,0.104,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8351,ILTJ235202.36+192710.0,358.0043451,19.45847522342,1.37918,0.17778,2.8378,0.937,0.108,ML (this work),ML (this work)
4123,ILTJ235140.88+194152.4,357.9202678,19.69941428652,0.76543,0.11648,1.5407,1.026,0.418,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9328,,358.09817,19.923499,2.92,0.219,22.6,0.1149,0.01,Oei et al. 2023,Oei et al. 2023
6331,ILTJ234629.52+195725.5,356.6220191,19.95911400547,0.97525,0.09735,1.8739,1.449,0.312,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4450,ILTJ233841.17+193514.6,354.671782,19.58739405443,0.71944,0.07208,1.7106,0.62461,0.00024,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1552,ILTJ234215.12+200416.7,355.564244,20.06987899313,1.02788,0.16129,2.1982,0.822,0.16,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
671,ILTJ234809.85+194019.4,357.043168,19.6731113246,1.07733,0.12653,2.4267,0.711,0.03,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3758,ILTJ234848.87+202101.9,357.2051361,20.35279027387,0.94368,0.1174,1.8777,1.085,0.161,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1154,ILTJ235045.71+201814.2,357.6972466,20.30363944519,1.36299,0.18466,2.7539,1.009,0.187,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9234,ILTJ234532.89+201258.7,356.3889048,20.21515061993,1.05712,0.12976,2.0752,1.173,0.25,ML (this work),ML (this work)
4939,ILTJ234524.85+204511.5,356.35422180071,20.75395162819,0.97777,0.0979,3.07,0.37346,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
637,ILTJ234655.95+205948.0,356.7364426,20.9968417205,1.10023,0.21013,3.1674,0.431,0.066,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7669,ILTJ232607.00+181022.3,351.529969,18.17142788478,0.8597,0.1022,1.6854,1.183,0.194,ML (this work),ML (this work)
8862,ILTJ232641.26+184148.4,351.6729201,18.70190151907,1.1833,0.13618,2.3645,1.062,0.081,ML (this work),ML (this work)
8493,ILTJ233155.14+184529.9,352.9780689,18.75899703782,0.81495,0.09368,1.7708,0.784,0.032,ML (this work),ML (this work)
4795,ILTJ232805.15+192121.4,352.024919,19.35508098383,1.18552,0.11872,6.1134,0.18719,3e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5626,ILTJ232729.45+192328.8,351.871023,19.38899742952,0.72588,0.07267,2.8461,0.26869,4e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4428,ILTJ232746.84+194459.1,351.932505,19.7519435962,2.01394,0.24581,4.0116,1.079,0.137,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2522,ILTJ232923.92+195211.0,352.348876,19.87153819346,0.83693,0.13194,2.3271,0.458,0.045,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8158,ILTJ233238.66+194915.5,353.1612038,19.82111883716,0.7492,0.0753,1.4413,1.416,0.366,ML (this work),ML (this work)
8907,ILTJ233049.37+200121.8,352.7056289,20.02339487431,0.72797,0.07283,2.06,0.44404,3e-05,ML (this work),ML (this work)
9103,ILTJ233242.36+202853.8,353.1769588,20.48174874132,0.71902,0.08612,1.6389,0.69,0.032,ML (this work),ML (this work)
3315,ILTJ232346.29+192030.6,350.9430037,19.34206548581,0.75142,0.09602,1.5745,0.878,0.084,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1224,ILTJ231528.08+193334.6,348.86836,19.5620698802,0.9333,0.11568,1.887,1.006,0.112,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8609,ILTJ231706.34+194124.2,349.2759938,19.68988267768,0.8337,0.12153,2.9838,0.306,0.019,ML (this work),ML (this work)
6215,ILTJ232058.13+194326.7,350.243887,19.72470369202,0.90128,0.09025,3.1005,0.32442,6e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5208,ILTJ232004.46+194607.6,350.0191699,19.77032092945,0.70819,0.09449,1.5429,0.778,0.074,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1808,ILTJ233001.15+205319.0,352.5048687,20.88904018756,0.72438,0.08571,1.4254,1.155,0.156,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5068,ILTJ232738.30+203814.4,351.9102543,20.63616255909,0.76164,0.11899,1.7716,0.657,0.088,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10708,,350.834773,20.589861,0.725,0.007,15.5,0.03802,0.0,Oei et al. 2023,Oei et al. 2023
4408,ILTJ232227.40+203339.7,350.624446,20.5590167177,0.82194,0.0823,3.3462,0.25509,4e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4931,ILTJ233939.58+205051.6,354.914068,20.84908770422,0.73628,0.07372,2.1046,0.43634,9e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10698,,353.395125,20.559473,0.729,0.065,7.1,0.0886,0.0086,Oei et al. 2023,Oei et al. 2023
2314,ILTJ233600.67+213126.9,353.99559,21.52950178081,0.80608,0.0807,3.5603,0.22858,3e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2572,ILTJ233708.31+213618.2,354.284426,21.60462631099,1.04408,0.17105,3.0868,0.412,0.042,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9232,ILTJ234248.08+205430.0,355.705876,20.91170609608,1.06917,0.10709,2.7259,0.53901,0.00016,ML (this work),ML (this work)
395,ILTJ234312.89+212016.8,355.804935,21.34087620478,1.06266,0.13865,2.2319,0.871,0.091,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2723,ILTJ234121.00+211233.8,355.347524,21.21301464098,1.20523,0.17472,2.5645,0.835,0.126,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1347,ILTJ234112.23+212230.3,355.301572,21.3762874967,0.70929,0.08844,1.4761,0.899,0.079,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
750,ILTJ234355.35+220734.3,355.998194,22.12349995173,1.73465,0.17355,3.9259,0.70244,8e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
8736,ILTJ234558.34+220201.4,356.490069,22.0332800004,0.87163,0.11491,1.8923,0.786,0.072,ML (this work),ML (this work)
3649,ILTJ234507.01+221452.4,356.278157,22.24736465165,0.83133,0.10657,1.682,1.003,0.135,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1658,ILTJ234612.48+223310.2,356.552134,22.55217705071,1.95116,0.28848,4.1744,0.821,0.129,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8934,ILTJ234007.91+212753.5,355.032477,21.46280139924,0.79955,0.08005,1.9683,0.5791,0.00013,ML (this work),ML (this work)
657,ILTJ233947.34+222805.6,354.9463399808,22.46765832227,0.90574,0.09056,1.7604,2.01749,0.00025,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3178,ILTJ234438.07+225112.9,356.157874,22.85774490291,0.85898,0.11253,1.9174,0.728,0.058,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5106,ILTJ233227.15+213642.8,353.111123,21.60825210881,0.94476,0.12459,2.1132,0.724,0.059,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7372,ILTJ232821.12+214539.2,352.0893318,21.76097151302,1.02302,0.10237,7.0412,0.13186,1e-05,ML (this work),Oei et al. 2023
3470,ILTJ233043.52+224038.7,352.681059,22.67884993479,2.14276,0.27379,4.4127,0.934,0.102,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3676,ILTJ233541.05+223428.6,353.92130114344,22.57452105317,1.19463,0.16388,2.7343,0.683,0.061,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6021,ILTJ234125.75+232101.9,355.351154,23.34116355665,1.08647,0.10879,4.0457,0.28897,5e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
2762,ILTJ234116.03+233512.9,355.3173703,23.5853930458,1.0033,0.12382,1.978,1.142,0.208,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2789,ILTJ233539.60+240816.1,353.924077,24.13678228638,1.40756,0.14087,3.4444,0.5865,9e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
11256,,343.33866666667,16.33799166667,1.745,0.0,9.49,0.175,0.0817,Dabhade et al. 2020,Dabhade et al. 2020
11302,,342.856375,16.13155555556,1.488,0.0,4.3,0.428,0.0877,Dabhade et al. 2020,Dabhade et al. 2020
4406,ILTJ230032.44+161645.4,345.137118,16.27931480057,1.25198,0.12537,2.9842,0.62109,0.00017,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9244,ILTJ224700.96+164149.3,341.7515512,16.69294960342,0.81166,0.1042,1.7258,0.837,0.075,ML (this work),ML (this work)
4797,ILTJ224416.60+163624.7,341.071304,16.60801056553,1.22991,0.17494,2.8815,0.646,0.062,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4234,ILTJ225129.37+174223.7,342.869789,17.70856527025,1.38983,0.46401,3.2497,0.649,0.72,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6697,ILTJ225525.75+180829.6,343.8578056,18.13968817222,0.85989,0.08618,2.3384,0.47673,0.00018,ML (this work),ML (this work)
10874,,343.572625,18.2169444,1.338,0.0,2.57,1.47298,0.0,Mahato et al. 2021,Mahato et al. 2021
2500,ILTJ225940.77+182203.5,344.92295,18.366241224,2.04634,0.29599,8.824,0.236,0.013,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10677,,348.58181,19.390537,0.74,0.112,8.5,0.0738,0.0121,Oei et al. 2023,Oei et al. 2023
3691,ILTJ231339.11+194417.7,348.408316,19.7324451329,0.90054,0.09018,2.2385,0.56749,0.00015,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3481,ILTJ231209.44+193914.6,348.0387048,19.65347625283,1.08103,0.12706,2.1129,1.208,0.207,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8742,ILTJ230725.84+192032.3,346.8604055,19.34577377574,0.75003,0.07509,4.5115,0.15483,2e-05,ML (this work),ML (this work)
4714,ILTJ230751.66+192207.0,346.965893,19.36870679918,1.44408,0.24566,4.6657,0.357,0.037,RGZ (Hardcastle et al. 2023),Oei et al. 2023
2259,ILTJ230808.65+193546.1,347.035194,19.5957579536,0.87422,0.19863,2.702,0.383,0.078,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6199,ILTJ230606.52+193508.3,346.531177,19.59036411734,0.73703,0.07377,2.945,0.26173,3e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7984,ILTJ231010.59+195824.4,347.5448206,19.97331874429,0.82001,0.10484,1.7007,0.91,0.094,ML (this work),ML (this work)
9231,ILTJ230150.06+190434.3,345.4551622,19.07199722198,1.13802,0.18504,2.324,0.965,0.371,ML (this work),ML (this work)
6766,ILTJ225314.67+192041.2,343.3111612,19.34503315527,0.74494,0.09238,1.8604,0.562,0.026,ML (this work),ML (this work)
3927,ILTJ225900.49+195212.1,344.753172,19.87154607837,1.02004,0.10204,3.0157,0.41199,2e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1512,ILTJ225729.84+200621.4,344.369587,20.11417881779,1.10354,0.13829,2.2825,0.919,0.087,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6896,ILTJ225821.19+202135.4,344.5884945,20.35905956389,0.76171,0.09059,1.5349,1.021,0.09,ML (this work),ML (this work)
1355,ILTJ225824.94+203245.2,344.603596,20.54001301076,0.77843,0.36443,2.136,0.469,0.471,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5201,ILTJ230755.02+202551.3,346.978304,20.43070858714,1.05135,0.12783,2.062,1.18,0.24,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5042,ILTJ230459.53+203823.5,346.25896,20.64148013564,1.63039,0.23285,4.1301,0.546,0.045,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1268,ILTJ230554.50+203555.6,346.474952,20.59818438793,0.7878,0.07887,2.0404,0.52259,0.0001,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2564,ILTJ230038.13+203214.0,345.158672,20.53693909297,0.7272,0.11489,1.6327,0.717,0.112,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7366,ILTJ230134.63+210518.8,345.3962847,21.0888498519,0.71652,0.09406,1.7322,0.602,0.039,ML (this work),ML (this work)
8510,ILTJ224137.73+171419.9,340.4069701,17.23725272773,0.72421,0.11696,2.4151,0.34,0.03,ML (this work),ML (this work)
10053,,340.56284,17.441936,1.295,0.039,5.0,0.27439,4e-05,Oei et al. 2023,Oei et al. 2023
5048,ILTJ224215.58+175414.4,340.562438,17.90203761331,0.82211,0.11479,1.8783,0.686,0.066,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5514,ILTJ223945.10+180404.6,339.938038,18.07222018336,0.8263,0.08274,2.4665,0.40546,8e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1915,ILTJ224018.58+180736.2,340.07796,18.12706938579,0.72055,0.15662,2.696,0.287,0.046,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2933,ILTJ223550.19+181040.6,338.966469,18.16922993569,1.898,0.21756,4.4678,0.639,0.02,RGZ (Hardcastle et al. 2023),Oei et al. 2023
1111,ILTJ223825.61+183527.9,339.607752,18.5910215047,1.11125,0.14444,2.4355,0.765,0.063,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5760,ILTJ224102.48+184155.1,340.258838,18.69876686329,0.84844,0.10573,1.7651,0.9,0.079,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6146,ILTJ224304.69+184721.0,340.7686874,18.79071958353,0.86291,0.11152,1.8004,0.891,0.093,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9064,ILTJ224719.18+195043.3,341.8291041,19.84496209305,0.77311,0.11878,1.6553,0.819,0.147,ML (this work),ML (this work)
5194,ILTJ224557.17+200657.3,341.4903253,20.11700331087,1.29197,0.04991,2.5285,2.128,0.679,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10712,,338.975127,18.544111,0.722,0.081,7.5,0.0825,0.0099,Oei et al. 2023,Oei et al. 2023
7491,ILTJ223909.64+200236.3,339.7960788,20.04760795914,1.06612,0.10669,2.4365,0.68554,0.00011,ML (this work),ML (this work)
1864,ILTJ224023.56+203121.0,340.0977,20.5304648516,0.8027,0.08038,2.4291,0.39638,8e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7249,ILTJ224430.05+204410.1,341.1246057,20.7353485105,0.85783,0.11678,1.7368,1.0,0.184,ML (this work),ML (this work)
6171,ILTJ224025.14+210709.9,340.1124962,21.11559174496,0.74892,0.14666,2.809,0.286,0.037,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10653,,342.634179,20.100499,0.761,0.047,5.8,0.117,0.0075,Oei et al. 2023,Oei et al. 2023
5605,ILTJ225145.83+203342.6,342.934028,20.56059837258,0.71817,0.09081,1.4904,0.908,0.088,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5982,ILTJ230053.07+221349.9,345.22157,22.23634512594,1.1347,0.13012,2.2166,1.213,0.161,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5296,ILTJ230049.54+221757.5,345.206285,22.29917073442,0.72154,0.11452,1.5353,0.835,0.175,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6232,ILTJ225759.21+221919.7,344.49805,22.32258358472,0.71985,0.07205,1.835,0.53922,9e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7906,ILTJ224755.32+210206.7,341.9804984,21.03379792869,0.8727,0.08741,2.1012,0.60741,0.00019,ML (this work),ML (this work)
6803,ILTJ224341.88+213657.4,340.9237042,21.61664437055,0.7552,0.0827,1.4617,1.312,0.385,ML (this work),ML (this work)
5926,ILTJ224753.36+223517.5,341.971243,22.5877367832,0.77966,0.09267,1.6098,0.925,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10705,,349.3324,20.791064,0.726,0.018,6.2,0.10276,2e-05,Oei et al. 2023,Oei et al. 2023
2208,ILTJ231449.12+211731.8,348.7046406,21.29218060989,0.70782,0.07084,1.9231,0.47753,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
959,ILTJ232202.76+211356.5,350.51085408017,21.23237220538,1.31296,0.38423,3.2351,0.578,0.298,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5310,ILTJ232510.86+220302.9,351.3013715,22.05100058126,0.81351,0.11881,1.6344,1.035,0.333,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9043,ILTJ231628.84+214130.9,349.1147899,21.69193399544,0.72783,0.21111,1.9291,0.5,0.205,ML (this work),ML (this work)
8099,ILTJ232007.81+223013.4,350.0328665,22.50070856891,1.11347,0.15769,2.2911,0.937,0.169,ML (this work),ML (this work)
2921,ILTJ232104.50+223754.6,350.267358,22.63168385876,0.78242,0.08703,1.5211,1.259,0.149,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6409,ILTJ232143.75+225730.7,350.43258210815,22.96130314456,0.7085,0.07094,1.9857,0.45159,9e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5436,ILTJ232145.76+230313.9,350.435543,23.056361341,0.89174,0.39673,2.3438,0.508,0.547,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
10431,,350.224598,23.108438,0.945,0.255,10.4,0.0774,0.0228,Oei et al. 2023,Oei et al. 2023
1553,ILTJ230652.91+212221.5,346.7203228,21.37492336106,0.71317,0.07139,1.5575,0.77277,0.00021,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4896,ILTJ231622.30+224639.1,349.092809,22.78065605048,2.01433,0.29171,8.0427,0.262,0.015,RGZ (Hardcastle et al. 2023),Dabhade et al. 2020
542,ILTJ232428.17+224030.2,351.116305,22.67315136354,0.85262,0.11368,1.7119,1.038,0.197,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1604,ILTJ232314.15+233307.6,350.801272,23.53252699855,1.82012,0.18218,7.3913,0.25597,3e-05,RGZ (Hardcastle et al. 2023),Oei et al. 2023
5448,ILTJ232559.59+233311.6,351.497503,23.55215340105,1.46694,0.14683,4.002,0.47397,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6143,ILTJ232812.75+235300.0,352.0518023,23.88273430332,0.97471,0.10962,1.8912,1.281,0.407,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5254,ILTJ233200.41+234718.0,353.0016658,23.78742297439,0.88201,0.13282,2.0248,0.678,0.084,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7822,ILTJ233240.19+235920.1,353.1692886,23.9887193427,1.11511,0.13864,2.3413,0.872,0.071,ML (this work),ML (this work)
5074,ILTJ233254.60+241357.2,353.2272842,24.23128063526,1.00548,0.2218,2.1916,0.777,0.391,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6363,ILTJ233453.51+243031.3,353.729954,24.50674091728,1.09602,0.20991,3.0858,0.448,0.071,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6194,ILTJ233343.74+243013.4,353.4321294,24.50372655765,0.79224,0.10003,1.5573,1.163,0.314,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3610,ILTJ233549.60+250022.6,353.962749,25.00684705644,1.16873,0.14353,2.3587,1.014,0.109,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8477,ILTJ232736.05+242126.0,351.9004028,24.35689219949,0.72723,0.08281,1.4329,1.146,0.104,ML (this work),ML (this work)
8573,ILTJ232746.11+245044.5,351.9425852,24.84626481133,0.73497,0.08963,1.5469,0.865,0.062,ML (this work),ML (this work)
8364,ILTJ233227.64+251908.3,353.1151217,25.31940606741,0.75564,0.11948,1.5324,0.993,0.396,ML (this work),ML (this work)
6867,ILTJ233105.44+252222.4,352.7721074,25.37407093742,0.82459,0.11003,1.8312,0.738,0.065,ML (this work),ML (this work)
6965,ILTJ233029.19+253514.1,352.6229353,25.58683633373,0.70003,0.07468,1.3521,1.341,0.135,ML (this work),ML (this work)
5121,ILTJ231908.16+240613.9,349.783029,24.10391440638,0.83884,0.10217,1.9166,0.686,0.035,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5288,ILTJ231746.24+242807.8,349.444581,24.47272882442,0.85128,0.0852,2.0913,0.58162,0.0001,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
5181,ILTJ231914.33+245310.1,349.80878852534,24.88628662941,0.74475,0.10668,1.8918,0.543,0.045,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
2195,ILTJ231633.75+242058.6,349.14491167501,24.35322324138,1.09346,0.13195,2.1358,1.214,0.413,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4633,ILTJ231750.00+245022.6,349.458647,24.84035604619,0.72907,0.08912,1.4504,1.086,0.143,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
86,ILTJ232059.89+245838.6,350.2502142,24.97733879138,0.81685,0.10813,1.6348,1.054,0.205,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4568,ILTJ232620.13+245725.3,351.596563,24.97789387397,2.63226,0.26339,10.7199,0.25497,2e-05,RGZ (Hardcastle et al. 2023),Dabhade et al. 2020
3773,ILTJ232536.40+244945.3,351.420946,24.84892195403,1.2462,0.10631,2.3897,1.652,0.365,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
4804,ILTJ232533.35+252214.7,351.3898228,25.37028659799,0.72205,0.08891,1.4761,0.961,0.091,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7957,ILTJ233040.84+260648.7,352.6688828,26.11318689891,0.79403,0.09051,1.5671,1.135,0.1,ML (this work),ML (this work)
6492,ILTJ232721.42+254248.4,351.83950263627,25.71365490736,0.92649,0.12371,1.899,0.951,0.136,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7399,ILTJ232137.90+260333.4,350.4070257,26.05872111698,0.82541,0.10424,1.8125,0.761,0.054,ML (this work),ML (this work)
6228,ILTJ232546.95+262617.5,351.446009,26.43731648807,1.22227,0.14966,2.5663,0.872,0.065,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3823,ILTJ230538.51+230329.4,346.4086008,23.05865530473,0.72792,0.08575,1.4513,1.074,0.103,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
94,ILTJ230703.03+231747.6,346.7628952,23.29552473213,0.9665,0.1192,2.1193,0.764,0.048,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
3755,ILTJ225818.08+231641.7,344.5790631,23.2817448309,0.78864,0.09864,1.5463,1.182,0.397,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9293,,345.355756,24.030071,3.527,0.409,9.9,0.4501,0.0889,Oei et al. 2023,Oei et al. 2023
5807,ILTJ230949.52+232628.8,347.457004,23.44264181649,0.80106,0.08022,2.275,0.44124,0.0001,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
6378,ILTJ230840.01+241025.9,347.1647402,24.17436972344,0.75038,0.06718,1.4393,1.519,0.432,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
7270,ILTJ231249.68+243439.2,348.2073642,24.57689155953,0.85755,0.08586,2.1254,0.57096,0.00013,ML (this work),ML (this work)
55,ILTJ231130.55+244147.0,347.876854,24.69745299554,1.03745,0.10386,3.0349,0.41939,7e-05,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1597,ILTJ231015.42+245244.1,347.564935,24.87951917323,1.70191,0.19477,3.3072,1.264,0.407,RGZ (Hardcastle et al. 2023),Mahato et al. 2021
8542,ILTJ225833.36+240734.0,344.6390837,24.12601852248,0.72029,0.03702,1.4221,2.251,0.52,ML (this work),ML (this work)
4512,ILTJ225939.25+244038.5,344.912631,24.67851514552,0.71516,0.08816,1.5105,0.855,0.064,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
8332,ILTJ225758.60+245906.9,344.4937228,24.98473035677,1.3636,0.16534,3.1537,0.666,0.032,ML (this work),ML (this work)
6098,ILTJ230342.87+253032.0,345.924213,25.500591347,2.29523,0.29808,5.1048,0.735,0.057,RGZ (Hardcastle et al. 2023),Oei et al. 2023
4780,ILTJ230704.46+254420.3,346.762011,25.73625775984,1.44087,0.16016,2.7913,1.3,0.361,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
9525,,345.690942,25.739107,2.01,0.038,7.9,0.26748,4e-05,Oei et al. 2023,Oei et al. 2023
5710,ILTJ230407.32+262034.9,346.0330722,26.34650823253,0.88017,0.12065,2.3329,0.5,0.033,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
1645,ILTJ230435.11+265614.5,346.14606468001,26.93704048848,0.87652,0.14226,1.8435,0.867,0.216,RGZ (Hardcastle et al. 2023),RGZ (Hardcastle et al. 2023)
