RA,DEC
241.260224,34.561263
145.523437,41.357377
162.007224,40.763026
264.897323,41.092037
151.154231,43.443378
109.836861,40.567407
205.488518,42.777206
254.657753,43.091917
278.583514,45.236795
247.381309,35.44961
268.082235,44.702119
224.214381,43.909918
194.183268,44.259529
272.718627,45.210377
144.88909,40.90848
140.151448,40.097638
177.175976,44.576916
158.352115,42.458927
250.89411,43.402431
165.056708,43.341812
141.668099,45.055039
248.177302,41.175827
172.266141,40.103739
250.287875,35.016661
253.432607,42.500955
249.444441,44.678209
252.230578,40.499594
195.71798,40.14813
204.975529,42.837341
271.743825,44.805071
175.237428,41.577518
125.289216,41.37278
209.818956,41.817294
132.927627,42.663445
176.451164,42.385717
260.372527,41.798927
137.504718,40.272052
217.971119,42.972623
123.817488,43.090963
133.115415,41.104887
267.299958,39.928249
149.75161,46.017414
166.81269,45.238907
278.060865,44.951283
132.034163,45.989665
256.312763,45.056891
263.414472,42.983001
162.933243,40.491158
182.466913,43.903514
233.657535,44.710428
242.214848,44.500385
258.6871,45.639572
136.109531,39.827726
214.90834,41.184234
139.761916,45.951412
242.804242,45.799757
160.336469,45.412809
137.780163,44.027479
206.196264,44.915248
195.314613,41.357845
271.290754,40.382522
242.858137,44.474912
238.331062,45.959452
190.143494,42.797842
137.655871,40.602761
153.724126,45.769753
244.340768,40.643827
212.290871,45.814857
237.893162,44.031778
127.463114,45.10226
249.916035,36.230434
249.245404,34.062084
174.092995,44.218215
209.597917,45.737576
156.391791,42.960648
192.371307,40.733389
184.055419,41.6551
192.53275,45.635058
141.514403,41.65516
181.073728,42.995855
223.317581,40.651432
199.979953,40.892871
203.191034,44.349453
216.904629,44.909961
256.726626,42.424865
250.021729,35.807659
233.234821,42.912045
123.068586,44.378638
148.734965,41.405554
168.82683,42.75952
121.033611,45.593146
244.336251,42.952192
193.791364,45.373301
148.178509,42.230476
254.095627,40.077858
182.822004,40.885892
240.659528,40.399079
258.217137,41.887228
239.667252,42.554198
123.612249,41.529693
172.142807,44.670021
159.053618,42.255101
177.754952,42.658973
264.736068,45.530875
178.075697,44.560191
262.274554,43.723144
214.524113,40.622979
153.960145,43.788071
228.710877,42.13826
167.557549,43.534023
249.020777,45.108342
158.671095,41.986655
150.188306,44.29995
167.024355,41.639989
155.415139,41.016642
157.444347,45.216133
247.911937,33.92459
172.347006,41.874022
227.105219,41.973947
166.978348,45.031085
250.154223,35.052536
253.569371,40.92617
168.313703,41.689153
244.389967,41.790273
139.124984,45.575748
204.899067,40.039808
134.516697,43.873078
179.501013,43.011873
230.384372,43.435689
242.907707,34.86633
192.038949,45.543241
170.9917,45.256097
139.737989,45.873071
206.153021,40.542001
171.088268,44.707695
109.312529,40.35031
123.784374,41.616237
259.653143,43.136772
242.344157,35.377223
154.154263,42.083565
222.494482,45.104078
178.506374,42.369006
222.460408,42.60022
214.150357,43.731376
163.956154,43.086319
138.935548,44.759095
245.024756,42.348915
271.605948,40.834622
135.237875,43.674827
214.637418,45.883539
262.837066,43.616726
174.923141,40.150074
216.867663,45.709605
141.5717,44.033348
180.709405,44.834259
192.838329,41.733143
259.31387,43.418801
134.221236,43.041305
260.335312,42.828375
224.942086,42.843824
139.58513,41.018353
218.046115,44.264494
199.363491,40.42958
216.328787,42.155091
196.899077,45.617851
133.712036,43.621202
237.419489,44.213922
158.066314,45.680481
124.842183,41.497932
122.595791,42.285494
204.391108,42.148818
269.169675,41.483975
243.177212,35.957089
210.568902,44.168395
267.123941,40.576921
230.052784,45.888587
247.877524,40.946534
149.640586,45.330983
180.624129,42.064613
237.890158,43.086
154.286223,40.066893
243.961174,44.481399
172.560765,45.989303
257.413537,43.325546
206.427272,45.367149
249.752481,36.060455
172.41532,42.256892
129.20282,45.215899
128.955658,44.704627
195.74766,40.484864
208.128596,42.717877
166.566751,40.688204
177.550067,43.736262
217.812154,41.705117
247.117391,43.117863
259.350199,43.964867
119.02672,41.479425
131.994947,45.434043
216.895937,44.681828
200.234512,45.559221
265.145834,45.87446
200.684216,40.118892
153.576538,45.773002
198.075972,44.28682
239.943201,45.104335
155.042609,40.478726
122.286803,44.510874
135.562253,43.432663
248.011742,43.549883
121.656347,42.081196
160.96006,39.918185
184.190546,45.22697
133.17809,43.047739
192.876624,43.82273
143.030304,41.122541
188.014988,42.7599
121.954707,45.528612
224.65605,39.965144
195.519134,40.406262
185.981219,43.583278
188.241493,42.374699
252.114867,43.61769
266.1622,41.971311
263.904764,44.045639
159.10618,43.951716
209.815246,42.021068
168.968716,44.828095
180.723419,44.08852
155.563136,45.005298
165.951524,39.952309
169.998159,42.958449
174.007555,41.323543
211.557849,43.654013
245.495252,44.445606
210.308264,41.373195
200.912251,44.408272
254.428517,45.962812
250.247395,34.762998
229.846181,45.044884
220.473375,45.525338
247.553538,34.269405
175.148351,40.879056
269.682182,41.945348
215.44124,40.192841
160.387093,40.315388
172.916601,40.653244
129.689427,42.139993
144.657652,45.136337
249.631955,36.129319
135.872456,43.174696
201.528741,44.419518
191.22684,45.753577
242.96738,44.837476
214.903952,45.627403
155.014975,45.028693
164.487178,40.265108
210.566859,44.966396
261.815984,41.143861
196.808106,40.651903
233.833922,42.927283
205.011042,42.474183
237.016102,40.949087
184.731192,40.767213
248.287631,36.114393
234.549467,35.130686
258.074997,41.267184
134.686726,43.088952
160.089704,44.687107
207.7061,41.373763
122.516602,42.467647
170.834388,40.669219
123.90307,41.417017
192.001499,40.22972
219.047795,42.142919
181.028655,40.95238
198.637868,44.506961
234.859221,36.169517
213.137833,42.931945
218.727763,44.319451
135.090908,42.975963
213.341742,45.950536
266.757161,43.69366
245.756757,42.22542
241.778592,43.888273
139.004224,43.626544
249.625526,35.823079
188.969757,40.498381
179.830785,44.184765
248.250479,35.714195
213.438525,41.483732
168.973568,42.552335
163.998601,45.514515
215.316319,43.767831
175.286222,44.843213
205.756801,42.195916
215.420335,44.679518
213.074866,44.012237
250.858973,42.668105
155.814296,43.986595
245.062417,40.072071
216.013735,42.051634
214.160281,42.973219
231.985198,41.862875
269.369415,45.098975
226.390106,44.281834
151.595675,45.138202
227.905037,42.153101
144.326362,45.523708
245.739235,41.258486
276.339789,40.483566
159.305273,44.011337
145.671662,45.223425
200.880575,40.749525
134.936587,45.481265
160.738716,44.118343
167.862983,43.354667
172.533575,40.386952
240.137062,43.929962
172.980417,43.113502
245.2504,39.84356
232.882487,40.433964
265.139349,39.857428
127.998543,43.935985
232.792798,44.319692
229.707337,35.591207
135.523163,45.565762
168.702018,45.37391
118.895512,41.547751
231.598996,35.788049
199.033534,44.587195
169.8073,45.963657
126.626383,42.268721
222.178605,44.940516
181.813197,44.20309
191.91142,40.926618
191.40558,44.271502
163.168275,39.775301
256.52169,42.713786
253.276017,42.825935
213.956486,40.738819
129.514791,41.128333
261.314825,40.607842
240.270464,39.924574
224.299324,45.090698
141.140478,45.647628
235.063682,43.094966
257.438057,43.131441
238.186624,41.954888
263.085725,42.905838
109.676581,40.136489
166.581164,39.964262
212.615263,43.477743
209.432384,40.328333
210.180909,45.303824
220.446601,43.597441
140.640364,43.982152
152.739276,42.652789
212.387094,42.204531
240.332313,43.075726
178.093175,44.268767
271.554177,45.873307
202.943721,45.177783
192.520112,40.335889
109.636121,40.311384
125.899935,43.045418
262.540523,40.360546
141.899221,40.239285
235.218469,44.402318
251.996218,43.710464
175.760821,40.846233
225.742363,43.058524
266.117076,40.312017
153.090196,42.392158
164.361343,41.505943
148.550721,42.028717
178.243754,45.626752
198.766057,41.470403
204.644404,42.646847
272.117814,45.523563
122.565358,43.144543
167.731051,42.401696
243.884592,39.912547
149.915919,42.750764
168.208246,45.043153
239.065143,43.116747
149.92064,45.811594
245.915687,43.751312
235.284566,40.305532
140.759441,45.395147
229.321221,34.722657
153.65666,43.137708
247.594139,40.917471
173.415395,40.063861
217.627719,42.084635
149.187075,44.464084
164.816851,41.672446
276.815017,41.083718
175.373209,45.821017
206.132873,40.239802
240.305544,43.529198
178.756203,41.158728
138.966984,42.03887
164.932914,40.282559
124.924104,44.28428
235.13613,44.567894
249.016224,45.432376
224.159607,44.068764
243.448267,34.351969
231.206424,45.078049
158.859848,40.539039
127.693249,42.907961
135.837253,45.771326
261.352085,45.184035
138.483164,44.313141
139.09068,42.539425
242.736336,40.533167
146.718888,45.220019
191.150174,43.519652
182.614881,39.807629
224.05598,40.781771
230.953115,36.163365
207.110748,41.06083
222.127339,42.699922
170.648814,40.493154
194.720586,44.410762
267.881099,41.068071
157.31595,40.571129
136.971928,41.457373
147.578464,40.218827
250.070221,44.924723
272.49087,42.208093
191.291109,40.154904
153.023993,42.402068
135.271184,42.728576
210.75516,45.322313
253.812344,43.361294
236.411142,35.117481
144.293095,40.648819
226.223311,42.544366
235.839636,39.865527
230.848798,39.946396
204.939265,42.113152
208.073381,41.179395
179.573366,42.589644
232.973444,41.646932
231.114372,35.099525
216.691542,44.484337
167.634875,43.820909
168.974795,40.486514
124.656205,41.579948
190.53614,45.893321
257.93217,44.496372
262.768943,44.248117
242.090086,34.936093
168.313145,44.229468
145.693768,41.39577
144.145455,40.672577
214.107675,40.143106
242.934499,34.693205
244.337459,39.990206
184.422554,45.390014
193.770882,40.21489
142.401353,40.851554
123.748994,43.034378
251.914008,42.97747
260.806628,41.662724
122.357292,44.453412
199.129341,43.925618
254.552731,43.87769
273.591729,40.082967
254.934369,42.53813
230.482119,34.042983
232.326441,35.76276
271.775654,42.824955
220.528046,43.640446
197.346833,43.340294
165.249724,43.421176
183.511949,43.928293
215.750972,40.177135
195.060727,41.078941
269.444631,40.062428
190.766412,45.853958
216.444661,45.513249
242.091765,40.532002
246.799866,42.078625
238.133676,44.862988
169.50977,41.975798
249.381315,42.853853
171.021769,45.350103
271.866738,43.632822
190.146259,42.899253
280.41012,45.667416
143.902669,40.732229
217.414046,42.253053
129.009819,44.172708
168.629035,40.109673
199.379442,40.959925
162.326859,44.085733
196.160542,44.01832
120.666724,41.728617
198.355204,44.132599
248.637069,41.622639
252.213068,40.335974
146.129615,43.904309
134.657172,44.464275
264.431161,42.418211
129.584059,45.361739
235.3785,45.541444
215.307623,41.576614
140.96682,41.64748
247.184234,43.080869
254.602901,43.343788
145.020543,43.440758
228.427577,43.085791
217.364957,44.931047
249.600206,45.713813
211.765763,40.234807
158.081178,40.272981
243.462775,40.789601
156.036065,44.698719
248.088014,35.427043
259.136585,39.902623
138.163494,41.443087
135.342156,44.50008
129.749927,42.736797
280.304996,45.621361
128.555745,44.676334
274.817681,42.979139
174.214055,41.672913
208.247818,44.701108
227.350137,43.19904
158.47851,43.068846
210.359986,41.178562
176.634485,41.102822
129.350116,42.515569
137.560583,44.095525
196.916305,41.990942
138.992978,44.342341
215.267076,40.500742
228.825947,36.095349
259.65356,40.228778
229.529454,35.414181
124.859042,42.407155
263.885671,43.386983
178.832007,41.654198
157.752477,44.561278
156.084919,40.061683
241.845144,34.703353
219.910995,40.4556
163.093961,44.297592
135.629393,43.921182
250.559157,42.930323
156.909008,41.219221
182.155882,44.179449
203.674913,41.071205
173.737791,42.148303
176.971135,45.874673
124.013136,41.549239
201.307207,40.584402
197.603689,44.426241
225.54301,41.114615
247.301428,43.604854
274.544122,45.255335
267.139025,42.406802
224.48526,43.3393
276.848994,43.165735
123.840691,43.187037
245.051434,40.151259
230.086522,41.501429
153.672104,45.250351
171.703147,43.405846
160.159599,43.28957
223.940266,40.877078
212.704658,40.878775
247.452415,36.199734
272.848063,44.640356
230.845959,34.536666
144.319521,42.989856
194.065349,41.333336
254.690403,45.192409
247.176373,45.065048
109.18297,39.933979
216.08762,43.682756
139.323305,44.571168
179.03672,41.471086
169.279733,43.333883
231.615705,41.777921
154.093984,41.918873
205.884353,41.638435
228.521443,35.167365
216.616108,44.762239
189.304422,43.980607
268.255767,44.812313
145.079258,42.991122
152.15357,42.471755
174.950609,45.51467
172.630874,44.154459
156.366739,45.785109
184.977753,45.508633
173.506364,40.737714
131.88423,41.816729
240.340017,43.102947
202.828874,41.776208
160.153261,40.093324
170.868601,43.780358
248.483926,35.497877
216.407343,44.694401
121.216334,42.876569
183.16211,40.078944
262.443369,45.750888
171.022939,43.687413
242.482133,33.830654
265.547044,40.190833
268.540867,42.751489
213.533697,40.741966
271.305715,40.520532
218.82265,40.013521
145.325903,42.339269
126.624276,44.763409
175.148728,42.848666
160.907154,45.035508
197.581965,40.066388
151.920173,40.294145
109.90277,40.41301
243.614443,45.194753
218.642217,39.955993
144.588136,42.508789
280.110568,40.071228
219.892971,40.476385
122.200789,44.066441
191.255349,43.886673
189.752262,40.553068
158.207308,43.174071
193.651822,40.994148
186.967039,42.155534
236.776606,35.70428
233.097773,40.892882
120.842528,43.13057
242.852574,46.046477
258.247099,43.503717
185.858991,43.06858
228.817184,34.056542
182.906905,42.785334
242.272445,35.338976
274.974161,42.77871
229.442626,34.59976
201.935676,44.370801
246.159938,42.187753
245.736363,44.032285
209.725508,45.783192
242.923481,40.697625
173.530084,41.443848
164.453548,40.990147
268.954189,41.187466
232.641601,43.647778
254.977716,42.032052
216.316397,45.215194
220.233563,42.088887
236.929923,45.428975
243.92862,41.798409
249.511346,41.836959
145.151121,40.091113
196.647745,40.841643
231.906941,40.169773
140.029355,41.996598
155.542207,41.200701
180.872876,45.496085
220.766757,43.317523
249.607565,43.258498
122.891275,42.151524
147.310712,39.829665
216.306095,44.30149
229.139482,40.046067
204.303371,43.087106
149.573912,43.233031
178.833414,45.494176
258.863567,43.537594
263.647725,40.441616
160.149007,39.974567
141.362037,44.17188
251.135629,40.281373
226.178645,44.763535
222.27656,42.96853
147.110601,44.907579
173.050632,44.17481
225.814999,41.636035
252.556478,40.327309
218.492273,40.244152
175.986852,40.410226
252.889612,44.812636
131.24661,42.361435
186.718192,43.367322
233.963425,43.866327
217.766431,41.026376
244.44479,42.481388
204.709414,43.399427
141.317565,44.224506
179.160518,42.410861
159.956996,40.699831
165.532888,43.736638
223.255842,41.994932
228.740801,34.872922
197.094783,39.960232
182.232676,40.71599
232.703208,44.155322
252.327782,44.195941
165.02997,44.854526
150.504092,41.852074
229.217174,41.862655
129.872449,41.949491
243.594285,45.38342
243.762287,34.573445
164.350558,43.789222
190.252695,41.099249
205.983408,40.734547
147.478444,43.121215
206.006127,44.118798
277.241109,43.65627
225.874285,39.808214
132.976451,42.733606
186.194598,43.468108
229.007185,34.817465
205.584498,42.389418
163.277484,44.494407
128.19545,41.506368
258.221316,40.941127
217.629895,42.084635
188.916543,43.265084
257.51106,41.51532
163.748746,39.889787
132.028586,41.809029
153.794075,43.036608
209.233202,41.291984
137.669238,42.801573
223.544595,40.660317
213.605893,41.493506
219.550742,42.280749
249.911906,44.770629
200.666338,44.595204
255.355132,42.918739
172.095614,43.167822
226.220394,41.485098
189.968263,41.721028
248.151338,41.558042
217.505189,45.88649
186.817002,40.110885
135.950054,42.254844
272.271,41.860783
135.384957,44.24829
176.9949,43.981669
209.980664,42.074726
200.560364,44.116532
128.087332,41.372887
219.883144,45.927519
232.454878,45.803685
139.468713,43.640774
127.802237,44.421724
238.879903,33.667281
124.185914,43.321662
280.777943,44.827928
192.302975,43.808321
253.042165,44.965884
245.051482,41.339948
249.383005,40.309411
212.088133,39.918335
173.918433,41.953836
169.602424,44.406906
185.512928,45.28925
263.683671,41.405879
131.733701,41.862628
221.680296,43.021915
151.556233,42.018336
232.70234,40.569773
139.755157,39.908143
271.269668,41.291112
250.097048,44.282926
230.453561,33.730783
210.636027,40.241405
172.843079,43.864785
155.735093,42.26578
181.639038,43.923951
141.065126,40.510425
181.043648,44.134393
250.993329,45.5298
145.56706,41.199296
271.770007,41.051334
229.574303,34.746106
222.997293,43.725497
239.534516,40.996707
165.168074,40.208935
158.53572,43.631982
241.101929,40.699187
241.464549,44.229124
267.185185,43.795567
254.384917,41.7079
197.284031,41.517165
177.587796,39.91494
269.369415,45.098975
279.288319,42.432708
172.267634,42.412567
176.147013,42.397239
169.370794,43.821502
229.328873,40.756008
257.38527,40.246941
175.1977,43.210218
124.184599,45.242018
250.047508,41.6668
198.21773,45.951792
214.516447,41.151031
143.427523,39.997704
124.106094,41.346703
167.204766,44.421029
216.798224,41.546211
199.016101,44.587195
279.549159,42.692289
236.936292,35.352839
186.770149,44.801399
216.782781,44.853249
189.087135,39.835059
137.563967,42.347045
240.990546,40.662632
155.957624,42.659439
118.928531,42.636997
144.941393,44.112136
184.144799,43.635632
133.135713,45.607145
264.109213,43.471435
230.855406,34.783247
270.281265,40.610827
224.505643,44.003188
132.129164,42.543399
271.25774,44.416299
153.106402,42.02018
178.619545,42.052006
196.798359,40.22407
255.796889,44.161119
229.761355,42.552092
177.384279,41.852827
191.689908,42.10516
229.046229,35.897098
280.351248,42.809285
120.674111,43.20376
187.147998,44.181703
146.215351,39.834376
163.118351,45.887146
167.907452,41.662224
199.141826,43.925618
254.249682,42.315044
152.864214,44.547748
170.410439,43.57155
179.589805,45.98895
146.767696,42.504929
202.479533,41.630785
164.932908,40.361198
140.550851,45.015029
229.729397,43.133727
186.749865,44.78496
230.545116,45.452208
210.948972,44.462253
154.313092,41.917447
138.199758,44.434781
267.220973,43.694625
225.843594,45.476962
203.046386,44.073466
166.084175,40.842549
234.145582,35.35152
231.185956,35.967765
268.07764,43.42572
129.512719,43.627031
214.998796,41.538674
184.60522,45.639681
272.836964,45.358865
164.134284,42.285636
148.218646,44.385406
232.127829,43.027389
148.493343,46.070876
249.936045,44.548824
216.212736,45.931953
227.409823,42.727776
178.711909,41.438146
179.061717,43.207832
203.397545,42.589282
167.910544,45.353532
241.551718,35.574732
258.653112,41.746999
221.663915,44.895152
184.030239,41.159266
253.5675,45.801306
127.253762,43.850207
242.056725,35.22662
184.729462,44.720408
169.230804,45.883255
140.196766,40.846431
232.66973,40.893785
134.709417,41.012182
250.377862,42.821319
182.506165,43.228363
187.51467,45.324864
177.336485,40.365955
197.580273,44.449413
135.048091,43.693617
179.598356,43.796175
198.890168,40.445717
259.319503,42.436333
165.229019,40.190193
185.584511,45.58152
154.424056,40.344007
123.925292,41.886815
186.820451,42.384118
274.531628,43.104465
167.972523,41.985385
145.266253,45.716689
242.701256,40.607516
210.964548,42.286743
227.048061,42.769204
137.264001,45.209965
171.046093,45.512094
251.406415,39.94884
259.405743,40.5404
144.318073,40.230813
147.073782,45.555839
254.284763,41.987316
205.704883,39.836652
229.540714,35.79446
249.5912,39.993564
231.148455,34.855849
155.047029,45.122796
143.274122,44.394388
186.967039,42.155534
128.625578,45.016768
247.34223,35.345242
168.975661,40.815604
168.521261,44.489362
240.722818,45.996398
254.19385,40.862097
259.416292,40.628577
245.183084,41.19466
172.285763,43.50234
212.871889,44.437022
268.075687,39.97665
140.511466,43.96486
233.043392,43.34856
168.423724,42.621611
158.13028,44.003172
270.293616,39.872989
166.608839,41.617537
212.088133,39.918335
255.103338,43.653668
162.663453,41.73388
212.669794,41.320746
134.758429,45.047948
180.279329,41.539536
174.591777,44.553154
185.850818,42.277807
141.644305,43.261008
160.211839,40.043342
141.214756,42.820689
182.705285,44.511875
161.899491,45.010888
207.41013,45.755691
247.262845,45.731324
203.129295,43.977085
187.066377,42.0142
159.262607,41.546793
228.55559,42.755629
245.217484,41.414294
167.706424,42.940941
220.700271,44.070372
234.808074,43.583161
241.529207,35.98147
169.978126,42.270126
140.146736,45.569114
182.903659,44.440506
249.66744,35.619663
270.869466,45.795735
249.985929,40.286082
203.591096,44.835363
166.338623,41.192021
136.117768,45.398072
229.062826,34.425965
119.944485,41.988179
154.149089,40.346374
149.93344,44.38335
261.190519,45.313484
274.210121,39.922776
194.994034,43.889716
277.635045,44.810013
149.477339,45.358264
171.320648,42.169914
179.974281,40.652729
177.681575,43.01703
275.454959,45.217958
166.545923,42.114908
271.937607,41.747887
153.286764,44.338289
257.841308,42.38515
145.39334,45.489364
169.480299,44.203487
237.770784,41.908919
177.686156,40.619572
263.062782,43.110096
259.744422,43.723513
228.900603,45.969167
154.138535,42.974992
153.45452,45.989571
248.561554,34.966507
249.236949,43.926078
154.814965,40.983379
126.937472,41.035935
261.931624,40.178566
214.38764,41.685209
231.332577,44.344653
217.399579,40.754765
276.27846,45.141667
264.043988,42.542223
162.651557,42.093289
178.879792,42.01747
226.615105,41.640298
152.195473,45.041243
156.433044,44.534502
137.656993,42.040097
267.202666,44.111057
268.081629,39.892482
168.313224,41.575989
136.463098,39.853423
162.51608,40.333326
279.423949,45.864069
183.907383,45.482062
180.306356,42.549619
276.247893,41.131465
185.996846,40.703822
206.794858,40.926754
186.650247,44.438872
239.261191,44.400466
225.590844,43.893459
177.167701,45.731535
191.18634,42.367331
250.356279,35.711761
266.447196,39.964821
155.014975,45.028693
172.787353,40.322816
202.969075,42.852844
219.860606,41.489443
170.510404,42.200277
191.387821,41.175596
145.852013,41.775686
275.724594,45.461222
227.745652,40.349323
229.08891,34.149481
239.824224,43.473444
156.298382,43.788529
139.249768,45.132084
212.583916,44.163079
230.430276,42.782069
207.032804,45.888642
140.446656,41.902215
191.340252,41.238665
242.356102,33.490591
197.734747,41.621051
188.757476,40.233879
174.079385,44.176753
248.18397,34.059996
243.881423,41.891392
251.313504,41.486253
212.384768,40.418994
230.855613,45.154946
264.228401,44.896713
135.095128,41.881491
221.098606,40.24843
177.067743,41.551254
137.046921,40.354152
202.067637,41.509862
183.445531,41.145191
137.770438,41.814686
264.961822,43.829131
214.335673,41.043308
170.489059,41.185999
258.095703,39.87734
253.131373,45.486884
231.085415,35.352986
218.909785,45.444077
249.716266,34.550617
182.740289,43.274975
244.361486,43.724688
259.240696,43.176012
185.363489,43.882228
206.714441,41.244314
125.026521,43.216633
165.908323,45.838698
164.53205,40.642235
132.588301,45.258377
190.591459,40.306715
200.158995,41.812632
123.427003,43.237184
144.78166,39.954314
276.976643,41.138917
210.262755,43.476935
179.520645,43.271327
150.317247,43.88841
185.073516,39.884846
199.681486,41.082057
152.827529,40.870104
124.57681,44.772923
165.50559,45.295585
234.741676,35.952967
191.542835,39.863103
151.819956,40.066034
236.735294,43.374673
258.011228,42.148875
250.634306,41.980762
155.343585,45.975495
277.931214,44.8543
275.943546,42.219311
202.376125,40.322518
149.392861,45.243149
250.487912,42.090879
222.552118,45.661109
271.935187,41.641068
281.951279,42.81601
237.053179,43.836329
246.150522,43.326907
201.542331,44.486878
153.432181,41.795183
191.031517,39.945508
172.690117,40.51588
200.540294,42.160022
171.039254,40.260016
242.305485,33.777433
270.459443,40.46793
199.69792,42.42586
236.870876,40.011847
236.043704,43.640333
189.66256,40.265697
179.752388,44.135239
229.233125,35.443999
253.395071,44.714985
138.430328,44.355983
222.605661,41.176672
207.643765,41.365286
159.980424,40.625839
238.382954,40.564366
169.300227,44.716265
219.731937,43.458581
212.627001,40.392059
167.545165,41.483066
164.587518,45.440644
124.634581,43.122174
213.848717,45.173716
222.790022,43.43213
188.555066,39.834396
198.614824,43.307947
135.950054,42.254844
258.967467,45.062679
143.172874,40.612538
268.832254,40.723468
194.908333,40.590903
204.985877,40.024986
174.72396,45.002041
199.435785,42.495447
171.42828,44.753491
196.695423,41.97399
279.779062,44.135809
268.603025,44.376613
242.498578,44.637657
244.119178,34.653652
207.410417,43.862552
263.275933,44.065463
186.0493,44.038132
224.185487,45.570972
205.105334,45.367313
214.937887,45.104532
138.313004,41.525282
139.58513,41.017317
229.093691,34.176168
272.087458,40.996343
261.190519,45.313484
132.945677,42.420415
155.388851,41.982623
210.30778,41.373195
126.582976,45.25874
229.046229,35.897098
263.556415,44.570661
264.298632,42.545907
155.753986,42.801445
176.11409,40.613771
161.528968,43.906524
222.973098,44.657599
135.523163,45.565762
140.915779,45.336128
220.35753,40.407458
142.533383,44.888741
253.994429,40.818182
212.719462,44.486573
184.856731,42.869909
233.179814,40.808296
267.694189,42.222701
183.211656,44.110263
171.328791,42.040411
228.331455,34.07841
198.614824,43.307947
267.565282,43.006229
230.564327,34.840502
229.810694,35.390574
183.72905,43.212317
231.480379,34.221748
213.28283,40.960748
121.571817,45.678381
121.285268,43.420074
150.013672,44.755661
147.110601,44.907579
127.970621,43.960817
218.933391,44.981734
173.223074,41.20456
248.819132,41.515947
190.758114,40.317502
195.907207,41.260048
260.134081,45.241184
181.987239,43.761776
124.072553,43.428376
236.543351,43.453303
205.719791,43.935225
245.726735,46.048001
154.814555,43.759858
271.851377,40.778422
255.154241,42.232267
199.278395,41.499779
263.556415,44.570661
162.62291,45.989435
264.952037,39.802352
180.588049,42.685212
183.310753,41.523207
242.938305,34.695698
233.244473,45.059355
213.390323,43.820743
196.950715,42.476013
155.46243,44.595164
236.954427,40.890514
212.509191,41.551172
128.651265,43.818285
182.255184,41.228689
256.395993,43.933563
189.901246,45.374409
225.859453,33.90079
166.371073,41.091828
229.307698,34.427386
219.357702,42.251072
190.583353,43.152148
174.449808,43.739838
158.102707,40.16735
117.942526,41.241319
235.049631,46.038659
185.138831,42.205835
260.123776,45.046447
186.976487,41.807182
269.16375,42.96741
153.392888,43.97793
208.209245,45.610608
225.378785,41.557574
218.441971,41.728421
206.711853,43.794819
124.428872,45.726194
223.741413,43.931013
134.81677,46.027965
246.353183,41.298877
230.63134,44.914874
228.627434,41.041928
213.871534,42.645389
149.362103,44.130316
157.539803,44.12266
211.41165,39.944068
161.458074,44.268448
174.778879,42.566041
275.280947,44.109792
143.543031,41.480733
188.408218,43.207451
218.431517,41.739961
257.129098,42.722871
152.442118,44.367136
175.373196,41.794444
224.83168,44.301691
175.327654,42.562364
260.89728,43.309893
190.507061,40.389971
187.412217,42.026674
183.749391,40.258022
222.629394,39.981183
169.792219,41.822893
210.804163,41.613192
201.930841,43.348784
153.680725,45.237927
109.661903,40.136489
144.667583,42.281955
266.621798,41.018166
211.282952,43.24147
206.284262,43.372693
260.401321,43.914532
141.780646,42.571359
165.202243,40.545979
166.815005,41.207109
196.210588,45.664369
249.170025,45.864018
122.029245,44.309511
169.471079,41.338161
151.160895,39.935004
173.899425,41.96169
242.314454,33.777433
162.672822,43.835752
172.347006,41.874022
242.214848,44.504167
230.737997,35.682243
175.234763,45.393719
209.378045,42.513481
233.877322,39.814893
261.295648,41.197754
195.537429,43.160847
160.341585,39.871632
214.946846,40.926857
136.762752,40.558735
248.332663,35.272656
235.116002,44.964596
137.931323,42.422368
239.090599,43.42574
154.172583,44.819306
228.891415,40.511879
215.053582,41.134968
252.168138,45.732806
217.089392,44.035817
220.643311,41.780584
262.573601,45.469081
141.356193,43.588964
175.229445,41.585351
233.676829,43.764324
242.045922,40.300749
157.1547,39.888444
249.344341,45.558278
167.504435,40.710231
263.829365,44.066176
244.336251,42.952192
193.923342,45.987098
173.141329,40.928866
217.581193,45.72533
272.705875,40.059349
229.233125,35.443999
256.34044,44.43694
167.542157,41.090618
126.192833,41.981141
266.752551,43.096285
222.965179,41.041698
166.514441,42.908874
253.247785,43.098651
137.268766,41.349222
123.77809,44.616529
248.998667,43.821887
275.601844,41.299123
251.388432,44.337719
264.716783,45.354325
254.325333,45.015718
234.012376,34.153107
259.618874,42.568144
242.819053,41.809072
259.82931,44.83937
190.682159,42.55546
165.640992,43.491142
208.207502,45.495256
221.940571,40.327011
141.110272,42.482435
169.09428,43.725296
213.031354,40.413883
158.531655,43.333578
156.045156,43.2473
212.668837,43.065516
191.597856,44.938126
155.410911,42.021764
247.073213,39.978601
140.663783,41.560185
248.790941,34.158005
170.538672,42.818642
227.150796,42.245823
178.355636,45.780666
231.118857,40.862488
139.942633,45.117653
124.162952,45.055035
166.765912,43.934996
130.332605,42.240028
243.248039,35.247492
200.630391,42.989756
215.859906,45.041147
258.491336,44.455759
168.007965,45.226556
237.47007,43.424386
191.48941,42.768374
200.080078,45.116282
135.387511,41.403664
247.324546,43.695092
159.409954,41.67213
280.698544,43.878704
269.683302,41.787383
161.52929,43.908258
230.61652,34.593486
