radio_name,host_name,RAJ2000,DEJ2000,z,e_z,LengthMpc,e_LengthMpc,FirstDisc,DateDisc,Ref
ILTJ125720.64+315515.1,,194.337667,31.920013,0.944,0.051,1.148,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125732.76+520137.6,,194.385599,52.034766,1.002,0.335,1.0,0.136,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125732.93+524526.2,,194.388256,52.75801,0.647,0.093,0.717,0.062,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125736.94+633816.1,,194.404335,63.637798,1.245,0.099,1.267,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125738.99+405410.4,J125739.12+405352.9,194.413033,40.898033,0.6967,0.0599,1.845,0.077,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ125740.67+305850.0,,194.418732,30.982658,0.997,0.096,1.009,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125745.35+612204.4,,194.441198,61.369766,0.697,0.037,0.911,0.048,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125748.08+555633.8,,194.451195,55.940575,0.839,0.136,1.099,0.078,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125752.31+500250.3,,194.467258,50.04459,0.59,0.049,1.043,0.058,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125756.27+444611.0,,194.480891,44.770763,0.918,0.086,2.158,0.075,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125800.93+350340.4,,194.503676,35.061859,0.813,0.067,0.883,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125801.29+312049.6,,194.507351,31.346285,0.706,0.063,0.898,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125802.72+425314.3,,194.508004,42.88661,0.956,0.069,0.921,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125807.98+273110.1,J125804.46+273046.0,194.518625,27.512793,0.7412,0.0832,3.277,0.147,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ125804.83+460319.6,,194.520472,46.055582,0.77012,0.0003,0.928,0.046,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125806.56+623430.4,,194.524635,62.574206,1.068,0.506,0.728,0.172,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125806.56+380742.3,,194.527729,38.129254,0.48111,0.0001,0.806,0.037,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125809.47+642946.8,,194.536374,64.494987,0.78,0.071,0.907,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125809.20+421108.8,J125809.42+421109.1,194.53925,42.185883,0.24863,4e-05,1.071,0.024,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ125814.45+592147.0,,194.557888,59.364469,0.891,0.053,0.742,0.05,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125816.10+450602.1,,194.569066,45.099996,1.548,0.441,0.991,0.076,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125820.83+542036.2,J125821.36+542029.1,194.589042,54.341486,0.6124,0.0326,0.996,0.047,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ125823.17+652958.0,,194.596143,65.498771,0.95,0.15,0.765,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125829.67+585013.3,,194.628959,58.836431,1.66629,0.00051,0.896,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125836.99+255004.5,,194.657701,25.835,0.952,0.377,1.912,0.338,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125836.96+440046.0,,194.662222,44.014067,0.572,0.047,1.166,0.061,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125851.65+555517.6,,194.712265,55.923206,0.31426,7e-05,0.714,0.029,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125851.60+504143.6,,194.712334,50.695019,1.23,0.131,1.016,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J125856.35+300017.8,194.734799,30.004957,0.51992,0.00013,1.271,0.038,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ125859.42+274645.9,,194.747139,27.779217,0.819,0.217,0.924,0.11,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125900.71+330554.8,,194.753354,33.096255,0.732,0.069,1.141,0.061,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125901.87+413050.6,,194.757003,41.515497,0.74474,9e-05,0.751,0.046,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,,194.7875,-77.624556,0.3,,1.569,0.113,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ125911.47+484132.5,,194.797607,48.692147,1.18249,0.00023,0.806,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125919.82+500109.3,,194.822155,50.020458,0.787,0.146,0.923,0.08,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J125920.02+594229.0,194.833429,59.708073,0.23745,3e-05,1.329,0.023,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ125929.97+484941.2,,194.873513,48.826632,1.189,0.273,0.742,0.064,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125930.17+274617.2,,194.87666,27.768436,0.826,0.04,0.726,0.049,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125932.28+333655.3,,194.878371,33.613066,0.566,0.095,0.798,0.078,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125931.60+671248.2,,194.880062,67.212173,1.137,0.145,0.868,0.055,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125932.33+423242.6,,194.88287,42.542216,0.945,0.096,1.029,0.057,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125938.65+561555.5,,194.917079,56.267519,0.749,0.174,1.512,0.156,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125946.10+631151.1,,194.938032,63.201186,0.2312,5e-05,0.951,0.023,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125947.63+345906.3,,194.94924,34.981419,1.032,0.202,1.071,0.074,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125948.49+652348.1,,194.953209,65.395671,1.02796,0.00039,0.82,0.05,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J125950.83+530709.0,194.961792,53.119175,0.60663,0.0436,0.726,0.048,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ125949.23+462325.3,,194.963312,46.392772,0.682,0.039,1.828,0.061,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125952.93+542143.7,,194.964283,54.360427,0.961,0.183,1.546,0.099,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ125953.06+375625.4,,194.972193,37.940709,0.872,0.072,0.712,0.051,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ125953.07+405653.4,,194.9725,40.950039,0.705,0.082,0.753,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130005.38+243601.5,,195.017891,24.59954,1.087,0.2,1.208,0.072,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130006.33+652432.4,,195.020838,65.408976,0.32191,9e-05,0.79,0.029,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130006.99+501529.4,,195.028355,50.263742,1.059,0.159,1.077,0.062,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130009.38+500258.5,,195.058182,50.04456,0.278,0.054,2.023,0.288,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130021.08+605155.8,,195.092,60.867403,0.805,0.065,1.046,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130037.81+431525.1,,195.158392,43.258102,1.049,0.074,1.027,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130052.70+652443.1,,195.219537,65.411495,0.59536,0.00017,0.753,0.041,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130057.23+325613.8,,195.23839,32.940397,0.561,0.057,0.83,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130106.21+281815.5,,195.276502,28.303395,0.3734,6e-05,1.033,0.032,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130111.51+571644.0,,195.300862,57.279228,1.168,0.136,0.851,0.054,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130117.60+604942.9,,195.326843,60.829313,0.746,0.066,1.182,0.059,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130121.43+382946.0,J130119.21+382906.7,195.330047,38.485221,0.17487,2e-05,2.812,0.018,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J130125.34+431245.7,195.355604,43.212718,0.40441,0.00014,2.176,0.034,Oei et al. 2022,2022-10-24,Oei et al. 2022
,J130125.90+510500.6,195.357948,51.083515,0.2698,0.0185,2.837,0.143,Dabhade et al. 2020 / prior,2020-08-05,Oei et al. 2022
ILTJ130128.85+510309.3,,195.368177,51.05297,0.919,0.065,1.033,0.052,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130130.52+380847.3,,195.378442,38.148443,0.903,0.061,0.807,0.05,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130133.38+301826.4,J130133.47+301822.3,195.389495,30.306199,0.1668,3e-05,0.831,0.018,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ130139.79+540824.6,J130134.97+540809.1,195.395792,54.135892,0.3133,0.0564,0.787,0.103,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ130135.91+294514.6,,195.397469,29.753725,0.751,0.078,0.759,0.054,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130131.78+412701.3,,195.406661,41.460743,0.912,0.338,2.446,0.402,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130136.98+250646.4,,195.410168,25.114438,0.796,0.056,1.076,0.053,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130136.99+265437.6,,195.410342,26.909173,1.791,0.676,0.792,0.104,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130142.26+374759.8,,195.428588,37.798446,0.908,0.119,1.098,0.065,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130151.92+474104.8,,195.469547,47.68788,1.038,0.197,1.234,0.079,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130152.71+144843.0,195.469659,14.811948,0.13761,2e-05,1.236,0.015,Dabhade et al. 2020 / prior,2020-08-05,Oei et al. in prep.
ILTJ130157.00+464137.9,,195.487137,46.69336,0.61194,0.00018,0.704,0.042,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130200.89+391525.5,,195.50492,39.257113,0.577,0.01,0.864,0.041,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130203.08+680950.2,195.512848,68.163948,0.21575,5e-05,1.084,0.022,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130208.69+345621.7,,195.538267,34.937819,1.225,0.01,0.81,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130214.91+543111.2,,195.557928,54.518689,1.596,0.339,0.792,0.055,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130216.02+644338.3,,195.566805,64.726049,0.23692,5e-05,0.724,0.023,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130236.37+330802.1,,195.651199,33.133685,0.534,0.01,1.144,0.041,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130238.75+324750.9,J130237.75+324752.3,195.657312,32.797878,0.3529,0.0282,1.441,0.08,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ130237.98+463048.2,,195.673181,46.504903,0.516,0.087,1.546,0.145,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130243.80+332350.3,,195.67968,33.400845,0.59802,5e-05,0.804,0.042,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130244.45+541909.2,,195.686328,54.319028,1.542,0.218,0.896,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130243.70+454331.4,,195.687273,45.724509,0.729,0.098,0.811,0.062,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130245.98+590011.2,,195.692745,59.007653,1.961,0.44,0.954,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130247.63+474127.8,,195.70265,47.685738,0.35435,0.00011,1.39,0.031,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130248.94+370326.3,,195.70271,37.056322,0.957,0.065,0.873,0.051,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130251.63+303437.6,,195.713365,30.577627,0.79,0.09,1.386,0.072,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130250.93+393959.7,J130251.86+394006.7,195.716105,39.668539,0.27373,6e-05,1.035,0.026,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ130251.32+471946.3,,195.723766,47.31017,0.973,0.078,2.782,0.075,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130257.94+524011.8,,195.733814,52.668135,1.013,0.305,1.465,0.162,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130302.33+421536.3,,195.751808,42.271328,0.539,0.052,1.784,0.096,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130302.80+421600.1,195.761671,42.266702,0.3227,0.0672,1.347,0.196,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130304.28+381553.8,,195.768991,38.263218,1.138,0.508,0.764,0.158,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130310.43+345749.0,195.793478,34.963634,0.2187,0.0217,1.29,0.1,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130328.32+571717.6,,195.868575,57.286321,0.979,0.195,0.693,0.063,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130329.75+475426.9,,195.875438,47.907966,0.852,0.236,1.297,0.149,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130331.57+534400.5,,195.8782,53.729901,0.386,0.053,1.048,0.095,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130331.06+535948.5,195.8795,53.996847,0.24201,5e-05,0.977,0.024,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ130333.85+521957.8,J130332.18+522002.0,195.884083,52.333894,0.272,7e-05,0.708,0.026,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ130329.56+301936.0,,195.885091,30.335369,0.38337,7e-05,0.998,0.033,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130337.52+350657.5,,195.909472,35.113044,0.789,0.077,0.938,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130343.53+310802.5,,195.932524,31.139078,1.027,0.153,0.863,0.059,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J130343.97+593432.4,195.933229,59.575679,0.25685,6e-05,1.063,0.025,Oei et al. 2022,2022-10-24,Oei et al. 2022
,J130349.45+194859.8,195.956055,19.816619,0.5317,0.0452,2.255,0.107,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130357.94+683715.0,,195.965274,68.613849,0.27557,0.02463,1.66,0.11,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ130357.92+593517.6,,195.990561,59.588294,0.753,0.089,1.428,0.078,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130356.79+464246.5,J130357.86+464250.3,195.991125,46.714022,0.5843,0.00019,1.085,0.041,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ130414.43+590245.1,,196.059857,59.045163,1.637,0.01,0.714,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130423.80+415541.3,,196.098848,41.930262,1.044,0.144,0.753,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J130425.86+223822.7,196.107755,22.639647,0.2223,0.0525,1.577,0.288,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130430.21+615338.5,,196.126927,61.892858,0.644,0.227,0.933,0.185,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130430.54+504110.7,J130430.79+504108.0,196.128302,50.685556,0.92989,0.00033,0.845,0.049,Mahato et al. 2021,2021-11-22,Mostert & Oei et al. 2024
ILTJ130437.56+611057.2,,196.150818,61.177418,0.407,0.018,0.849,0.04,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130437.52+563156.7,,196.156449,56.533423,1.012,0.084,1.452,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130442.92+275719.4,,196.175383,27.953973,0.686,0.077,1.704,0.091,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130444.37+511119.0,196.184876,51.188631,0.0858,0.0246,0.789,0.205,Oei et al. 2022,2022-10-24,Oei et al. in prep.
ILTJ130448.50+451833.2,,196.202296,45.309646,0.85,0.318,0.842,0.154,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130450.37+245444.3,J130451.41+245445.9,196.214233,24.912758,0.60254,3e-05,0.902,0.042,Mahato et al. 2021,2021-11-22,Mostert & Oei et al. 2024
,J130452.75+181109.4,196.219917,18.185833,1.299,0.00065,0.862,0.051,Mahato et al. 2021,2021-11-22,Mahato et al. 2021
,J130454.34+400530.2,196.226437,40.09174,0.26964,6e-05,1.305,0.026,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130457.47+601158.1,J130456.76+601221.3,196.23652,60.205922,0.5157,0.0332,1.111,0.053,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J130506.54+601308.5,196.277264,60.219042,0.7,0.0467,0.837,0.05,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130506.90+623026.0,,196.281137,62.507323,0.911,0.103,0.706,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130509.33+520340.1,,196.294603,52.061277,0.883,0.111,1.133,0.065,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130514.48+531847.2,,196.310902,53.315132,0.645,0.309,1.036,0.295,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130515.49+505627.3,,196.315505,50.939328,0.771,0.09,0.773,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130516.78+290742.4,196.319932,29.128449,0.65651,0.00025,1.891,0.044,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130518.57+414301.2,,196.326337,41.717003,0.856,0.056,0.704,0.049,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130521.32+495142.3,196.338833,49.861767,1.25098,0.00026,0.75,0.05,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ130517.86+311206.4,,196.343321,31.20097,0.433,0.064,1.016,0.095,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130526.40+393026.0,,196.358381,39.506854,0.791,0.062,0.838,0.051,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130525.58+431226.7,,196.358729,43.207828,0.277,0.014,0.988,0.044,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130535.10+532027.4,,196.394952,53.342756,0.791,0.045,1.26,0.053,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J130535.58+300913.1,196.39829,30.153643,0.3859,0.0342,1.201,0.073,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130535.79+300907.1,,196.408279,30.150415,0.957,0.177,1.789,0.111,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130540.58+240827.1,J130544.57+240840.8,196.435739,24.144686,0.45553,8e-05,1.398,0.035,Mahato et al. 2021,2021-11-22,Mostert & Oei et al. 2024
ILTJ130546.03+261354.1,,196.442077,26.232276,1.563,0.438,1.404,0.089,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130546.27+410621.6,,196.443099,41.104852,1.222,0.355,0.706,0.075,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130548.54+661808.9,,196.452108,66.304846,0.528,0.038,1.31,0.062,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130552.37+482825.9,,196.470885,48.472102,0.775,0.075,0.918,0.056,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130552.68+532346.0,,196.473593,53.395318,0.878,0.209,0.832,0.086,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130556.00+331038.7,,196.485578,33.170626,0.815,0.054,1.28,0.055,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130608.61+381013.9,,196.534257,38.170417,1.128,0.284,0.936,0.083,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130608.14+624154.1,,196.543958,62.701315,0.3205,5e-05,0.857,0.029,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130614.05+362216.6,,196.5586,36.371183,0.84841,0.1477,0.698,0.063,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130616.92+253629.8,,196.570731,25.608126,1.13,0.141,0.792,0.054,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130615.65+464558.5,J130617.78+464559.7,196.57375,46.766603,0.615,0.0602,1.083,0.063,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ130617.94+342232.2,J130618.05+342223.2,196.575242,34.373117,0.30232,6e-05,1.442,0.028,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
ILTJ130618.01+582202.4,,196.575282,58.360785,0.2398,5e-05,0.702,0.023,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130623.90+514124.4,,196.598133,51.691028,0.613,0.233,0.88,0.198,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
,J130624.40+304105.8,196.601694,30.684955,0.34211,9e-05,1.355,0.03,Oei et al. 2022,2022-10-24,Oei et al. 2022
ILTJ130628.18+392113.5,,196.61158,39.352898,0.64892,0.00028,0.702,0.043,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130629.96+334540.5,,196.624423,33.764465,0.809,0.254,1.073,0.155,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130630.39+462202.1,,196.62723,46.367507,0.64513,0.0001,0.926,0.043,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130632.75+384112.5,,196.635876,38.687057,0.17917,3e-05,0.825,0.019,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130634.74+553657.9,J130635.07+553644.5,196.646167,55.612342,0.4613,0.0368,0.818,0.052,Dabhade et al. 2020 / prior,2020-08-05,Mostert & Oei et al. 2024
ILTJ130635.84+354601.1,,196.648162,35.767205,0.707,0.074,1.029,0.061,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130635.52+385108.9,,196.649738,38.853243,0.913,0.097,0.735,0.053,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
ILTJ130655.05+522058.5,,196.732496,52.350509,0.678,0.095,0.849,0.067,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130657.46+314526.3,,196.741893,31.757327,0.823,0.07,0.751,0.051,Mostert & Oei et al. 2024,2024-02-23,Mostert & Oei et al. 2024
ILTJ130711.87+651823.6,J130708.12+651801.1,196.783844,65.300308,0.3389,2e-05,1.198,0.03,Oei et al. 2022,2022-10-24,Mostert & Oei et al. 2024
,J130720.83+463052.6,196.836792,46.514631,0.6038,0.0003,0.8,0.042,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
ILTJ130726.32+253852.9,,196.855983,25.646395,0.743,0.094,0.718,0.057,Hardcastle et al. 2023,2023-08-29,Mostert & Oei et al. 2024
,J130730.01+092205.1,196.875042,9.368083,0.2586,6e-05,0.963,0.025,Dabhade et al. 2020 / prior,2020-08-05,Dabhade et al. 2020 / prior
,J130742.13+143840.2,196.925562,14.644525,1.05916,0.00029,1.411,0.05,Mahato et al. 2021,2021-11-22,Mahato et al. 2021
