field_name,ra,dec,ra_min,ra_max,dec_min,dec_max,ra_size,dec_size
P231+40,231.812,39.9915,230.06950000000003,233.5545,38.249,41.734,3.4849999999999444,3.4849999999999945
P221+40,221.679,39.9329,220.0194166666667,223.3385833333333,38.273316666666666,41.59248333333333,3.319166666666614,3.319166666666661
P181+40,181.228,39.7151,179.10425000000004,183.35174999999998,37.591350000000006,41.838849999999994,4.247499999999932,4.247499999999993
P171+40,171.135,39.6623,169.05250000000004,173.21749999999994,37.579800000000006,41.7448,4.164999999999933,4.164999999999993
P207+30,207.27,29.8136,205.13750000000005,209.40249999999997,27.681100000000004,31.946099999999998,4.264999999999932,4.2649999999999935
P206+37,206.844,37.3409,205.07108333333335,208.61691666666664,35.56798333333333,39.113816666666665,3.545833333333277,3.5458333333333276
P251+50,251.318,50.15,249.4834166666667,253.15258333333333,48.31541666666667,51.984583333333326,3.6691666666666083,3.6691666666666607
P223+37,223.135,37.4314,221.21375000000003,225.05624999999995,35.51015,39.35264999999999,3.842499999999939,3.8424999999999936
P224+63,224.859,62.5346,222.9644166666667,226.75358333333332,60.64001666666667,64.42918333333333,3.789166666666606,3.7891666666666604
P125+37,125.67,36.9015,123.7166666666667,127.6233333333333,34.948166666666665,38.85483333333333,3.9066666666666046,3.9066666666666605
P119+37,119.197,36.8626,117.30533333333337,121.08866666666664,34.970933333333335,38.754266666666666,3.783333333333273,3.783333333333327
P126+34,126.012,34.3937,124.02700000000003,127.99699999999997,32.4087,36.3787,3.9699999999999367,3.9699999999999935
P137+39,137.549,39.4803,135.8006666666667,139.2973333333333,37.73196666666667,41.22863333333333,3.496666666666611,3.496666666666661
P158+67,158.066,67.1931,156.04558333333335,160.08641666666665,65.17268333333334,69.21351666666666,4.040833333333269,4.040833333333326
P161+40,161.053,39.6091,159.07925000000003,163.02674999999996,37.63535,41.58284999999999,3.947499999999937,3.9474999999999936
P204+35,204.648,34.8192,202.7855,206.51049999999998,32.956700000000005,36.6817,3.7249999999999406,3.724999999999994
P195+27,195.856,27.2426,193.83558333333335,197.87641666666664,25.222183333333337,29.263016666666662,4.040833333333269,4.040833333333326
P121+32,121.564,31.8572,119.71733333333336,123.41066666666663,30.010533333333335,33.70386666666666,3.6933333333332743,3.693333333333327
P163+62,163.426,62.2054,161.46266666666668,165.3893333333333,60.242066666666666,64.16873333333332,3.926666666666604,3.92666666666666
P138+67,138.057,67.0835,136.05866666666668,140.0553333333333,65.08516666666667,69.08183333333334,3.996666666666603,3.9966666666666604
P197+32,197.938,32.2735,195.9909166666667,199.88508333333328,30.326416666666667,34.22058333333333,3.8941666666666044,3.8941666666666603
P195+25,195.759,24.7321,193.71650000000002,197.80149999999995,22.689600000000002,26.774599999999996,4.084999999999935,4.084999999999994
P138+65,138.29,64.5768,136.18833333333336,140.39166666666662,62.47513333333334,66.67846666666667,4.2033333333332665,4.203333333333327
P213+37,213.358,37.3765,211.5284166666667,215.18758333333332,35.54691666666667,39.20608333333333,3.6591666666666085,3.659166666666661
P120+27,120.289,26.8295,118.43441666666669,122.14358333333331,24.97491666666667,28.68408333333333,3.7091666666666074,3.7091666666666607
P122+37,122.433,36.8822,120.5109166666667,124.35508333333331,34.960116666666664,38.80428333333333,3.8441666666666054,3.8441666666666605
P259+68,259.491,67.7651,257.60516666666666,261.3768333333333,65.87926666666668,69.65093333333333,3.7716666666666065,3.7716666666666607
P204+30,204.287,29.7977,202.12658333333337,206.44741666666664,27.637283333333336,31.958116666666662,4.3208333333332645,4.320833333333327
P192+35,192.04,34.7522,190.06333333333336,194.01666666666662,32.775533333333335,36.72886666666667,3.9533333333332705,3.953333333333327
P194+32,194.877,32.2573,192.90033333333338,196.85366666666664,30.280633333333338,34.23396666666667,3.9533333333332705,3.953333333333327
P157+62,157.873,62.1761,155.9959166666667,159.7500833333333,60.29901666666667,64.05318333333332,3.754166666666607,3.7541666666666607
P152+62,152.327,62.146,150.53075000000004,154.12324999999996,60.34975,63.94225,3.592499999999943,3.592499999999994
P219+37,219.876,37.4129,217.98558333333338,221.76641666666663,35.522483333333334,39.30331666666667,3.780833333333273,3.780833333333327
P162+65,162.487,64.7087,160.6099166666667,164.3640833333333,62.83161666666666,66.58578333333332,3.754166666666607,3.7541666666666607
P211+40,211.554,39.8764,209.81858333333335,213.28941666666665,38.14098333333333,41.61181666666666,3.470833333333278,3.470833333333328
P115+32,115.469,31.8198,113.57358333333336,117.36441666666663,29.92438333333334,33.71521666666666,3.790833333333273,3.7908333333333273
P250+55,250.232,55.1617,248.43950000000004,252.02449999999996,53.369200000000006,56.9542,3.5849999999999427,3.584999999999994
P191+62,191.27,62.3513,189.3554166666667,193.1845833333333,60.43671666666667,64.26588333333333,3.8291666666666058,3.8291666666666604
P204+27,204.593,27.2892,202.6096666666667,206.57633333333328,25.30586666666667,29.27253333333333,3.9666666666666033,3.96666666666666
P251+58,251.674,57.6802,249.9381666666667,253.40983333333332,55.94436666666667,59.41603333333333,3.471666666666611,3.471666666666661
P241+40,241.954,40.0526,240.11858333333336,243.78941666666665,38.21718333333334,41.88801666666666,3.6708333333332748,3.670833333333327
P140+39,140.903,39.4993,139.12550000000002,142.68049999999997,37.7218,41.276799999999994,3.5549999999999433,3.5549999999999944
P204+32,204.063,32.3062,202.07466666666667,206.0513333333333,30.317866666666667,34.29453333333333,3.976666666666603,3.9766666666666604
P156+65,156.427,64.6764,154.57533333333336,158.27866666666662,62.824733333333334,66.52806666666666,3.7033333333332745,3.7033333333333274
P226+37,226.397,37.4501,224.4436666666667,228.35033333333328,35.496766666666666,39.40343333333333,3.9066666666666046,3.9066666666666605
P192+25,192.909,24.7171,190.84358333333336,194.97441666666663,22.651683333333335,26.782516666666663,4.130833333333268,4.130833333333326
P112+37,112.727,36.8224,110.89408333333337,114.55991666666664,34.98948333333334,38.655316666666664,3.665833333333275,3.6658333333333273
P219+63,219.248,62.5027,217.43758333333335,221.05841666666663,60.692283333333336,64.31311666666666,3.620833333333276,3.6208333333333274
P132+65,132.259,64.5424,130.26066666666668,134.2573333333333,62.54406666666667,66.54073333333334,3.996666666666603,3.9966666666666604
P123+27,123.19,26.8471,121.35750000000003,125.02249999999997,25.014600000000005,28.679599999999997,3.6649999999999414,3.664999999999994
P212+42,212.807,42.393,211.10241666666667,214.5115833333333,40.68841666666667,44.09758333333333,3.4091666666666125,3.409166666666661
P136+57,136.462,57.0405,134.5449166666667,138.37908333333328,55.12341666666667,58.95758333333333,3.8341666666666057,3.8341666666666603
P232+37,232.92,37.4882,230.90083333333337,234.9391666666666,35.469033333333336,39.50736666666666,4.038333333333269,4.038333333333327
P126+29,126.883,29.3791,125.06050000000002,128.70549999999997,27.556600000000003,31.2016,3.644999999999942,3.6449999999999942
P124+67,124.77,67.0064,122.96000000000002,126.57999999999997,65.1964,68.8164,3.6199999999999424,3.619999999999994
P164+40,164.411,39.6269,162.40225000000004,166.41974999999996,37.61815,41.63565,4.017499999999936,4.017499999999994
P230+63,230.478,62.5673,228.49425000000005,232.46174999999997,60.58355000000001,64.55105,3.9674999999999367,3.9674999999999936
P192+27,192.945,27.2272,190.90250000000003,194.98749999999995,25.184700000000003,29.269699999999997,4.084999999999935,4.084999999999994
P135+60,135.483,59.5438,133.30466666666672,137.6613333333333,57.36546666666667,61.722133333333325,4.356666666666597,4.356666666666659
P135+42,135.935,41.9809,134.23125000000002,137.63875,40.27715,43.68465,3.4074999999999456,3.4074999999999944
P236+63,236.104,62.6007,234.02650000000006,238.18149999999997,60.52320000000001,64.6782,4.154999999999934,4.154999999999993
P279+43,279.626,42.8153,277.70141666666666,281.5505833333333,40.89071666666667,44.73988333333333,3.8491666666666053,3.8491666666666604
P201+32,201.004,32.2898,199.04108333333335,202.96691666666663,30.326883333333335,34.252716666666664,3.9258333333332707,3.925833333333327
P115+37,115.962,36.8426,114.0999166666667,117.8240833333333,34.98051666666667,38.70468333333333,3.724166666666607,3.7241666666666604
P201+30,201.304,29.7815,199.3156666666667,203.29233333333332,27.79316666666667,31.76983333333333,3.976666666666603,3.9766666666666604
P225+40,225.055,39.9521,223.3691666666667,226.7408333333333,38.266266666666674,41.63793333333333,3.371666666666613,3.3716666666666613
P201+35,201.495,34.8023,199.60500000000005,203.38499999999996,32.9123,36.6923,3.77999999999994,3.779999999999994
P117+29,117.973,29.3253,116.07758333333337,119.86841666666663,27.429883333333336,31.22071666666666,3.790833333333273,3.7908333333333273
P150+65,150.374,64.6438,148.42775000000003,152.32024999999996,62.69755,66.59004999999999,3.892499999999938,3.892499999999994
P253+63,253.02,62.7063,251.13291666666672,254.9070833333333,60.81921666666667,64.59338333333334,3.7741666666666065,3.7741666666666607
P141+62,141.253,62.0851,139.35716666666667,143.1488333333333,60.18926666666667,63.980933333333326,3.791666666666606,3.7916666666666603
P112+32,112.423,31.8007,110.50258333333336,114.34341666666664,29.880283333333335,33.72111666666666,3.840833333333272,3.840833333333327
P187+40,187.961,39.7503,185.97600000000006,189.94599999999997,37.7653,41.7353,3.9699999999999367,3.9699999999999935
P188+32,188.755,32.225,186.71833333333336,190.79166666666663,30.18833333333334,34.26166666666666,4.073333333333268,4.073333333333327
P226+35,226.739,34.9423,224.75358333333338,228.72441666666663,32.95688333333334,36.92771666666667,3.97083333333327,3.970833333333327
P198+30,198.321,29.7656,196.35808333333335,200.28391666666664,27.802683333333334,31.728516666666664,3.9258333333332707,3.925833333333327
P122+34,122.875,34.375,120.9216666666667,124.8283333333333,32.42166666666667,36.32833333333333,3.9066666666666046,3.9066666666666605
P196+62,196.852,62.3808,194.85783333333336,198.84616666666665,60.386633333333336,64.37496666666667,3.98833333333327,3.9883333333333266
P213+62,213.639,62.4715,211.8081666666667,215.46983333333333,60.64066666666667,64.30233333333332,3.6616666666666084,3.661666666666661
P232+68,232.203,67.5936,230.14633333333336,234.25966666666665,65.53693333333334,69.65026666666665,4.113333333333268,4.113333333333327
P204+40,204.809,39.8397,203.00733333333335,206.61066666666665,38.03803333333334,41.64136666666666,3.6033333333332758,3.6033333333333273
P245+40,245.337,40.0736,243.46825,247.20574999999997,38.20485,41.94235,3.7374999999999403,3.737499999999994
P131+67,131.409,67.0454,129.50816666666668,133.3098333333333,65.14456666666668,68.94623333333332,3.801666666666606,3.8016666666666605
P144+67,144.717,67.1207,142.77075000000005,146.66324999999998,65.17445000000001,69.06694999999999,3.892499999999938,3.892499999999994
P114+39,114.093,39.3408,112.2884166666667,115.8975833333333,37.53621666666667,41.145383333333335,3.609166666666609,3.6091666666666606
P210+37,210.101,37.3587,208.30016666666668,211.90183333333331,35.55786666666667,39.15953333333333,3.6016666666666093,3.601666666666661
P177+40,177.863,39.6975,175.75883333333337,179.96716666666663,37.593333333333334,41.80166666666666,4.208333333333266,4.208333333333327
P174+40,174.499,39.6799,172.37858333333335,176.61941666666664,37.55948333333334,41.80031666666667,4.240833333333266,4.240833333333327
P239+68,239.007,67.6344,237.06783333333337,240.94616666666664,65.69523333333333,69.57356666666666,3.8783333333332717,3.878333333333327
P235+65,235.782,65.1071,233.79825000000005,237.76574999999997,63.12335000000001,67.09085,3.9674999999999367,3.9674999999999936
P242+35,242.538,35.0366,240.51258333333337,244.56341666666665,33.011183333333335,37.062016666666665,4.0508333333332684,4.050833333333327
P242+38,242.712,37.5475,240.72033333333334,244.70366666666663,35.55583333333334,39.53916666666666,3.98333333333327,3.9833333333333267
P120+29,120.943,29.3435,119.07216666666669,122.8138333333333,27.47266666666667,31.21433333333333,3.741666666666607,3.7416666666666605
P116+34,116.603,34.3367,114.71133333333336,118.49466666666663,32.445033333333335,36.228366666666666,3.783333333333273,3.783333333333327
P195+35,195.191,34.7688,193.2439166666667,197.1380833333333,32.82171666666667,36.71588333333333,3.8941666666666044,3.8941666666666603
P235+40,235.192,40.0115,233.41950000000003,236.9645,38.239000000000004,41.78399999999999,3.5449999999999435,3.544999999999994
P174+37,174.319,37.1694,172.2915,176.34649999999996,35.14190000000001,39.1969,4.054999999999936,4.0549999999999935
P236+38,236.183,37.5077,234.13008333333335,238.23591666666664,35.45478333333334,39.56061666666666,4.105833333333268,4.105833333333327
P187+37,187.32,37.2372,185.43250000000003,189.20749999999995,35.349700000000006,39.1247,3.77499999999994,3.7749999999999937
P195+30,195.339,29.7498,193.40400000000002,197.27399999999997,27.814800000000005,31.684799999999996,3.8699999999999384,3.869999999999994
P113+34,113.468,34.3172,111.6059166666667,115.3300833333333,32.45511666666667,36.17928333333333,3.724166666666607,3.7241666666666604
P146+62,146.786,62.1158,144.96308333333337,148.60891666666663,60.292883333333336,63.938716666666664,3.6458333333332753,3.6458333333333273
P123+29,123.914,29.3614,122.06733333333337,125.76066666666664,27.514733333333336,31.208066666666664,3.6933333333332743,3.693333333333327
P198+35,198.343,34.7855,196.4234166666667,200.26258333333328,32.86591666666667,36.70508333333333,3.8391666666666056,3.8391666666666606
P229+37,229.657,37.469,227.6715833333334,231.64241666666663,35.483583333333335,39.45441666666667,3.97083333333327,3.970833333333327
P218+40,218.303,39.9138,216.62883333333335,219.97716666666665,38.23963333333334,41.58796666666667,3.34833333333328,3.348333333333328
P254+60,254.139,60.2049,252.22191666666671,256.05608333333333,58.28781666666667,62.12198333333333,3.8341666666666057,3.8341666666666603
P126+27,126.093,26.8644,124.28133333333336,127.90466666666664,25.052733333333336,28.676066666666664,3.623333333333276,3.6233333333333273
P208+40,208.181,39.858,206.41308333333336,209.94891666666666,38.09008333333333,41.62591666666666,3.5358333333332768,3.5358333333333274
P157+40,157.69,39.5913,155.75083333333336,159.62916666666663,37.65213333333333,41.53046666666666,3.8783333333332717,3.878333333333327
P135+62,135.72,62.0539,133.7454166666667,137.6945833333333,60.07931666666667,64.02848333333333,3.9491666666666037,3.94916666666666
P167+40,167.773,39.6446,165.70925000000003,169.83674999999997,37.58085,41.708349999999996,4.127499999999934,4.127499999999993
P124+32,124.612,31.8755,122.78950000000002,126.43449999999997,30.053,33.69799999999999,3.644999999999942,3.6449999999999942
P188+35,188.889,34.7356,186.88275000000004,190.89524999999998,32.729350000000004,36.74184999999999,4.012499999999936,4.012499999999993
P228+30,228.168,29.9307,226.2046666666667,230.13133333333332,27.96736666666667,31.894033333333333,3.926666666666604,3.92666666666666
P118+32,118.516,31.8386,116.6451666666667,120.38683333333331,29.96776666666667,33.70943333333333,3.741666666666607,3.7416666666666605
P127+32,127.661,31.8936,125.86058333333337,129.46141666666665,30.093183333333336,33.69401666666666,3.600833333333276,3.6008333333333273
P185+62,185.692,62.322,183.77950000000004,187.60449999999997,60.40950000000001,64.2345,3.824999999999939,3.824999999999994
P241+65,241.941,65.1445,239.96475000000004,243.91724999999997,63.16825,67.12074999999999,3.952499999999937,3.9524999999999935
P241+63,241.736,62.635,239.66558333333336,243.80641666666662,60.56458333333333,64.70541666666666,4.140833333333267,4.140833333333327
P110+34,110.334,34.2974,108.50108333333337,112.16691666666664,32.46448333333334,36.130316666666666,3.665833333333275,3.6658333333333273
P192+30,192.358,29.7341,190.44883333333337,194.26716666666664,27.824933333333338,31.643266666666666,3.8183333333332725,3.818333333333327
P203+37,203.588,37.3234,201.84258333333335,205.33341666666664,35.577983333333336,39.06881666666666,3.4908333333332777,3.4908333333333275
P225+30,225.181,29.9135,223.1930833333334,227.16891666666663,27.925583333333336,31.901416666666663,3.97583333333327,3.975833333333327
P248+48,248.357,47.6216,246.5224166666667,250.1915833333333,45.78701666666667,49.45618333333333,3.6691666666666083,3.6691666666666607
P223+35,223.581,34.9241,221.6276666666667,225.53433333333328,32.97076666666667,36.877433333333336,3.9066666666666046,3.9066666666666605
P268+33,268.517,32.6968,266.6349166666667,270.3990833333333,30.814716666666673,34.57888333333333,3.7641666666666067,3.7641666666666604
P220+35,220.424,34.9061,218.50275000000005,222.34524999999996,32.98485000000001,36.827349999999996,3.842499999999939,3.8424999999999936
P225+32,225.517,32.4255,223.5786666666667,227.4553333333333,30.48716666666667,34.36383333333333,3.8766666666666048,3.8766666666666603
P210+35,210.957,34.8535,209.12741666666668,212.7865833333333,33.023916666666665,36.68308333333333,3.6591666666666085,3.659166666666661
P217+35,217.267,34.8884,215.37658333333337,219.15741666666662,32.99798333333333,36.778816666666664,3.780833333333273,3.780833333333327
P210+32,210.19,32.3397,208.1466666666667,212.2333333333333,30.29636666666667,34.38303333333333,4.086666666666601,4.08666666666666
P164+37,164.576,37.118,162.5301666666667,166.62183333333329,35.072166666666675,39.16383333333333,4.091666666666601,4.09166666666666
P210+30,210.254,29.8299,208.15025000000003,212.35774999999995,27.72615,31.933649999999997,4.207499999999933,4.207499999999993
P213+32,213.255,32.3563,211.20833333333337,215.30166666666662,30.309633333333334,34.40296666666666,4.093333333333268,4.093333333333327
P213+30,213.238,29.8463,211.14925000000002,215.32674999999998,27.757550000000002,31.935049999999997,4.177499999999934,4.177499999999993
P243+30,243.11,30.0205,241.26375000000004,244.95624999999998,28.17425,31.866749999999996,3.6924999999999413,3.692499999999994
P189+30,189.377,29.7184,187.49325000000005,191.26074999999997,27.834650000000003,31.602149999999995,3.76749999999994,3.767499999999994
P246+30,246.102,30.0389,244.27825000000004,247.92574999999997,28.215150000000005,31.86265,3.647499999999942,3.647499999999994
P120+39,120.79,39.382,119.05000000000004,122.52999999999997,37.642,41.12199999999999,3.4799999999999445,3.479999999999994
P243+33,243.93,32.5355,242.1416666666667,245.7183333333333,30.74716666666667,34.323833333333326,3.57666666666661,3.576666666666661
P117+39,117.441,39.3615,115.66933333333337,119.21266666666664,37.58983333333334,41.13316666666666,3.543333333333277,3.5433333333333277
P280+45,280.612,45.3319,278.8357500000001,282.38824999999997,43.55565,47.108149999999995,3.5524999999999434,3.5524999999999944
P115+29,115.004,29.3071,113.08358333333337,116.92441666666664,27.386683333333334,31.227516666666663,3.840833333333272,3.840833333333327
P117+27,117.388,26.8118,115.51175000000003,119.26424999999998,24.935550000000006,28.688049999999997,3.75249999999994,3.7524999999999937
P247+45,247.534,45.1068,245.5844166666667,249.48358333333329,43.15721666666667,47.05638333333333,3.8991666666666047,3.8991666666666602
P276+45,276.93,45.3052,275.11625000000004,278.74375,43.49145,47.11895,3.627499999999942,3.627499999999994
P219+42,219.82,42.4321,218.1341666666667,221.5058333333333,40.74626666666667,44.117933333333326,3.371666666666613,3.3716666666666613
P265+38,265.591,37.6963,263.52850000000007,267.65349999999995,35.63380000000001,39.758799999999994,4.124999999999934,4.124999999999993
P270+30,270.043,30.1974,268.3796666666667,271.7063333333333,28.534066666666668,31.86073333333333,3.326666666666614,3.3266666666666613
P114+27,114.492,26.7938,112.59200000000004,116.39199999999997,24.893800000000006,28.693799999999996,3.7999999999999394,3.7999999999999936
P229+35,229.897,34.9606,227.87783333333337,231.9161666666666,32.941433333333336,36.97976666666666,4.038333333333269,4.038333333333327
P112+29,112.036,29.2885,110.08975000000004,113.98224999999996,27.342250000000003,31.234749999999995,3.892499999999938,3.892499999999994
P231+30,231.155,29.9482,229.2154166666667,233.0945833333333,28.00861666666667,31.88778333333333,3.8791666666666047,3.87916666666666
P214+35,214.112,34.8709,212.2524166666667,215.97158333333329,33.011316666666666,36.73048333333333,3.7191666666666072,3.7191666666666605
P111+27,111.588,26.7756,109.66675000000002,113.50924999999997,24.854350000000004,28.696849999999998,3.842499999999939,3.8424999999999936
P169+35,169.999,34.6367,168.06858333333335,171.92941666666664,32.70628333333333,36.567116666666664,3.8608333333332716,3.860833333333327
P273+30,273.037,30.2185,271.38033333333334,274.6936666666666,28.561833333333336,31.87516666666666,3.3133333333332806,3.313333333333328
P167+37,167.823,37.1351,165.74050000000005,169.90549999999996,35.052600000000005,39.2176,4.164999999999933,4.164999999999993
P252+68,252.653,67.72,250.86050000000003,254.44549999999995,65.9275,69.5125,3.5849999999999427,3.584999999999994
P191+42,191.792,42.2802,189.58366666666672,194.0003333333333,40.07186666666667,44.48853333333333,4.416666666666596,4.41666666666666
P158+37,158.087,37.0835,156.11325000000002,160.06074999999996,35.109750000000005,39.057249999999996,3.947499999999937,3.9474999999999936
P170+42,170.815,42.1703,168.6679166666667,172.96208333333328,40.02321666666667,44.317383333333325,4.294166666666598,4.294166666666659
P177+37,177.568,37.1862,175.57675000000003,179.55925,35.194950000000006,39.17744999999999,3.9824999999999364,3.9824999999999937
P267+30,267.047,30.1767,265.36575000000005,268.72825,28.49545,31.85795,3.3624999999999465,3.3624999999999945
P197+37,197.079,37.2888,195.2881666666667,198.8698333333333,35.49796666666667,39.079633333333334,3.5816666666666097,3.581666666666661
P122+42,122.012,41.8992,120.30241666666669,123.72158333333331,40.18961666666667,43.60878333333333,3.4191666666666123,3.419166666666661
P129+29,129.858,29.3966,128.05758333333335,131.65841666666665,27.596183333333336,31.197016666666663,3.600833333333276,3.6008333333333273
P218+68,218.63,67.5154,216.6566666666667,220.6033333333333,65.54206666666667,69.48873333333333,3.9466666666666037,3.94666666666666
P124+39,124.14,39.4022,122.4304166666667,125.8495833333333,37.69261666666667,41.11178333333333,3.4191666666666123,3.419166666666661
P138+37,138.626,36.9767,136.59600000000003,140.65599999999998,34.94670000000001,39.006699999999995,4.059999999999936,4.059999999999993
P205+65,205.111,64.9332,202.99516666666668,207.2268333333333,62.81736666666667,67.04903333333333,4.231666666666599,4.231666666666659
P269+40,269.047,40.23,266.94366666666673,271.1503333333333,38.126666666666665,42.33333333333333,4.2066666666665995,4.20666666666666
P265+40,265.656,40.2066,263.5714166666667,267.7405833333333,38.122016666666674,42.29118333333333,4.1691666666666,4.16916666666666
P130+39,130.842,39.4418,129.14950000000005,132.53449999999998,37.749300000000005,41.134299999999996,3.384999999999946,3.3849999999999945
P127+39,127.49,39.4221,125.81000000000002,129.16999999999996,37.7421,41.1021,3.3599999999999466,3.3599999999999945
P134+39,134.195,39.4612,132.4754166666667,135.9145833333333,37.741616666666665,41.18078333333333,3.439166666666612,3.439166666666661
P128+37,128.908,36.9207,126.92300000000002,130.89299999999994,34.9357,38.905699999999996,3.9699999999999367,3.9699999999999935
P132+42,132.452,41.9609,130.7795,134.12449999999998,40.2884,43.6334,3.344999999999947,3.3449999999999944
P222+32,222.451,32.4078,220.48641666666668,224.4155833333333,30.44321666666667,34.37238333333333,3.929166666666604,3.9291666666666605
P205+67,205.102,67.441,203.09283333333337,207.11116666666663,65.43183333333334,69.45016666666666,4.01833333333327,4.018333333333326
P211+65,211.229,64.9665,209.21983333333338,213.23816666666664,62.95733333333333,66.97566666666665,4.01833333333327,4.018333333333326
P248+65,248.111,65.1831,246.2239166666667,249.99808333333328,63.29601666666667,67.07018333333333,3.7741666666666065,3.7741666666666607
P254+65,254.285,65.2229,252.3991666666667,256.1708333333333,63.337066666666665,67.10873333333332,3.7716666666666065,3.7716666666666607
P200+37,200.333,37.3059,198.5721666666667,202.0938333333333,35.54506666666667,39.06673333333333,3.5216666666666105,3.5216666666666607
P130+32,130.71,31.9115,128.93333333333337,132.48666666666665,30.134833333333336,33.68816666666666,3.553333333333277,3.5533333333333275
P132+37,132.147,36.9396,130.1299166666667,134.16408333333328,34.92251666666667,38.95668333333333,4.034166666666603,4.0341666666666605
P132+34,132.291,34.4305,130.24183333333337,134.34016666666662,32.38133333333334,36.47966666666667,4.098333333333268,4.0983333333333265
P135+37,135.386,36.9582,133.33683333333337,137.43516666666662,34.90903333333333,39.00736666666666,4.098333333333268,4.0983333333333265
P129+34,129.15,34.4124,127.1329166666667,131.1670833333333,32.395316666666666,36.42948333333333,4.034166666666603,4.0341666666666605
P171+37,171.07,37.1522,169.00625000000002,173.13374999999996,35.08845,39.21595,4.127499999999934,4.127499999999993
P194+40,194.698,39.7858,192.78883333333337,196.60716666666664,37.87663333333334,41.694966666666666,3.8183333333332725,3.818333333333327
P268+38,268.863,37.719,266.838,270.888,35.694,39.744,4.049999999999936,4.049999999999994
P251+45,251.203,45.1301,249.2109166666667,253.19508333333332,43.138016666666665,47.12218333333333,3.9841666666666034,3.98416666666666
P198+40,198.067,39.8038,196.1949166666667,199.93908333333331,37.931716666666674,41.67588333333333,3.744166666666607,3.7441666666666604
P208+62,208.037,62.4408,206.13033333333337,209.94366666666664,60.53413333333334,64.34746666666666,3.8133333333332726,3.8133333333333272
P258+30,258.066,30.116,256.32641666666666,259.8055833333333,28.376416666666668,31.855583333333332,3.479166666666611,3.479166666666661
P199+65,199.0,64.9005,196.96625000000003,201.03374999999997,62.866749999999996,66.93424999999999,4.067499999999935,4.067499999999994
P201+40,201.439,39.8216,199.60233333333335,203.27566666666664,37.98493333333333,41.65826666666666,3.6733333333332747,3.6733333333333276
P191+40,191.329,39.768,189.38275000000004,193.27524999999997,37.82175,41.71425,3.892499999999938,3.892499999999994
P161+37,161.332,37.1008,159.32325000000003,163.34074999999996,35.09205,39.10955,4.017499999999936,4.017499999999994
P267+35,267.858,35.2021,266.0038333333334,269.71216666666663,33.34793333333334,37.056266666666666,3.7083333333332744,3.7083333333333273
P198+42,198.793,42.3172,196.68300000000005,200.90299999999996,40.2072,44.4272,4.219999999999933,4.2199999999999935
P193+37,193.827,37.2715,192.00450000000004,195.64949999999996,35.449000000000005,39.094,3.644999999999942,3.6449999999999942
P262+38,262.319,37.6741,260.23441666666673,264.4035833333333,35.589516666666675,39.75868333333333,4.1691666666666,4.16916666666666
P251+43,251.437,42.6221,249.4011666666667,253.4728333333333,40.586266666666674,44.65793333333333,4.0716666666666015,4.07166666666666
P157+35,157.418,34.5701,155.5459166666667,159.2900833333333,32.69801666666667,36.442183333333325,3.744166666666607,3.7441666666666604
P134+50,134.936,49.5039,132.9089166666667,136.96308333333332,47.47681666666667,51.53098333333333,4.054166666666602,4.05416666666666
P192+65,192.897,64.8681,190.96533333333335,194.82866666666663,62.93643333333333,66.79976666666666,3.8633333333332716,3.863333333333327
P141+34,141.707,34.4841,139.67700000000002,143.73699999999997,32.454100000000004,36.51409999999999,4.059999999999936,4.059999999999993
P231+32,231.652,32.461,229.76575000000003,233.53824999999995,30.57475,34.347249999999995,3.77249999999994,3.7724999999999937
P176+35,176.293,34.6697,174.3046666666667,178.28133333333332,32.68136666666667,36.65803333333333,3.976666666666603,3.9766666666666604
P269+43,269.045,42.7397,267.0008333333334,271.08916666666664,40.69553333333334,44.78386666666666,4.088333333333268,4.088333333333327
P276+43,276.098,42.7895,274.1350833333334,278.0609166666666,40.82658333333333,44.75241666666666,3.9258333333332707,3.925833333333327
P186+65,186.8,64.8364,184.96333333333337,188.63666666666666,62.99973333333333,66.67306666666666,3.6733333333332747,3.6733333333333276
P248+40,248.72,40.0949,246.81750000000002,250.62249999999997,38.192400000000006,41.9974,3.8049999999999393,3.804999999999994
P168+62,168.983,62.2347,166.9284166666667,171.03758333333332,60.18011666666666,64.28928333333333,4.109166666666601,4.10916666666666
P252+38,252.511,37.6094,250.53808333333336,254.48391666666663,35.63648333333334,39.582316666666664,3.9458333333332702,3.945833333333327
P258+35,258.357,35.1377,256.4924166666667,260.22158333333334,33.273116666666674,37.00228333333333,3.729166666666607,3.7291666666666607
P130+62,130.196,62.022,128.18683333333337,132.20516666666663,60.01283333333333,64.03116666666666,4.01833333333327,4.018333333333326
P225+68,225.411,67.5539,223.31850000000003,227.50349999999997,65.4614,69.6464,4.184999999999933,4.184999999999993
P279+40,279.224,40.3023,277.2610833333334,281.1869166666666,38.33938333333334,42.26521666666667,3.9258333333332707,3.925833333333327
P147+40,147.616,39.5365,145.77600000000004,149.456,37.6965,41.37649999999999,3.6799999999999415,3.679999999999994
P271+33,271.594,32.7182,269.6831666666667,273.5048333333333,30.807366666666674,34.62903333333333,3.821666666666606,3.8216666666666606
P275+38,275.411,37.765,273.45975000000004,277.36224999999996,35.813750000000006,39.716249999999995,3.9024999999999377,3.9024999999999936
P141+37,141.867,36.9949,139.86991666666668,143.8640833333333,34.99781666666667,38.99198333333333,3.994166666666603,3.99416666666666
